鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
士林區,房地(土地+建物)+車位,中山北路七段５４之３號六樓,29.24,都市：其他:第三種住宅區。,,,1100502,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0730607,154.88,3,2,2,有,有,26700000,172392,坡道平面,0.0,0,陽台外推；其他增建；,RPUOMLKLOHGGFEA77DA,125.94,0.0,9.32,有,
士林區,房地(土地+建物),重慶北路四段５號,34.0,都市：其他:第三之二種住宅區。,,,1100504,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0690417,57.66,1,1,2,有,無,13500000,234131,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPXNMLLLOHGGFEA08DA,57.66,0.0,0.0,無,061
北投區,房地(土地+建物),杏林三路１３號三樓,13.14,都市：其他:第三種住宅區。,,,1100502,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1020925,54.510000000000005,1,1,1,有,有,8160000,149697,,0.0,0,,RPTOMLSJOHGGFEA28DA,31.72,1.76,4.72,有,062
北投區,房地(土地+建物),西安街二段８７號三樓,24.5,都市：其他:道路用地(公共設施用地)。59/7/4,,,1100430,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730901,92.29,3,2,1,有,無,15200000,164698,,0.0,0,其他增建；,RPSNMLTJOHGGFEA18DA,76.84,0.0,8.36,無,
南港區,房地(土地+建物),南港路一段８號八樓之１,14.25,都市：其他:住宅區(供住宅使用依都市計畫說明書圖規定辦理)。,,,1100503,土地4建物1車位0,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0950719,67.43,1,1,1,有,有,11500000,170547,,0.0,0,陽台外推；,RPXNMLLKOHGGFDA87DA,38.13,0.0,6.63,有,
士林區,房地(土地+建物)+車位,菁山路１０６號二樓,108.62,都市：其他:特定住宅區(二)。,,,1100510,土地1建物2車位2,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050907,306.67,0,0,0,無,有,48700000,194204,坡道平面,76.5,4000000,,RPTNMLMKNHGGFEA57DA,118.97,9.63,15.67,有,
松山區,房地(土地+建物),民權東路三段１０３巷２４弄３號三樓,42.75,都市：其他:第三之一種住宅區及第三種住宅區。,,,1100501,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0630823,101.61,3,2,1,有,無,12000000,118099,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLSKOHGGFDA87DA,89.76,0.0,11.85,無,
信義區,房地(土地+建物),吳興街２８４巷３９弄２５號,27.05,都市：其他:第三種住宅區。,,,1100608,土地1建物1車位0,一層，停車場,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0760916,105.2,3,2,2,有,無,17580000,167110,,0.0,0,其他增建；未登記建物；,RPXRMLSKOHGGFDA98DA,86.31,4.38,0.0,無,063
南港區,房地(土地+建物)+車位,重陽路１２５巷３６弄１１號六樓,51.4,都市：其他:住宅區(供住宅使用)。,,,1100221,土地1建物1車位2,六層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0980921,308.6,4,2,2,有,有,50800000,193412,坡道平面,71.8,5000000,,RPSOMLRKOHGGFDA08DA,128.09,18.49,13.08,有,064
南港區,房地(土地+建物)+車位,園區街６號九樓之２,24.69,都市：其他:住宅區(特)。,,,1100512,土地1建物1車位2,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980611,186.61,3,2,2,有,有,35150000,188361,坡道機械,16.53,0,,RPPPMLRKOHGGFDA87DA,90.44,7.61,9.25,有,065
南港區,房地(土地+建物)+車位,研究院路二段１２巷２１號五樓,32.7,都市：其他:第三種住宅區。,,,1100524,土地1建物1車位1,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0971209,197.47,3,2,2,有,有,28300000,143313,升降平面,0.0,0,其他遮建:前陽台、雨遮、機房增建其他增建；,RPTQMLQKOHGGFDA28DA,95.95,13.35,9.22,有,066
南港區,房地(土地+建物),舊莊街一段２９０巷３弄６號三樓,27.0,都市：其他:第二種住宅區。,,,1100515,土地1建物1車位0,三層，陽臺,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,89.9,3,2,1,有,無,9520000,105895,,0.0,0,其他增建；,RPQNMLMKOHGGFDA27DA,89.9,0.0,0.0,無,
南港區,房地(土地+建物),玉成街４４巷１０弄１號,28.43,都市：其他:第三種住宅區。,,,1100607,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740624,102.2,0,1,2,有,無,30880000,302153,,0.0,0,其他增建；,RPPOMLPKOHGGFDA57DA,69.79,21.04,0.0,無,
松山區,房地(土地+建物),南京東路三段３０３巷６弄８號九樓,13.0,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第參種住宅區)。,,,1100516,土地2建物1車位0,九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0990803,68.97,0,1,1,有,有,19360000,280702,,0.0,0,陽台外推；,RPSNMLSJOHGGFDA97DA,29.27,7.36,5.53,有,067
松山區,房地(土地+建物),八德路四段６５０號七樓之９,4.22,都市：其他:第三種商業區。,,,1100521,土地1建物1車位0,七層,十三層,住宅大樓(11層含以上有電梯),一般事務所,鋼筋混凝土造,0951110,38.19,0,0,0,無,有,11790000,308720,,0.0,0,,RPVNMLRLNHGGFDA28DA,19.63,0.0,5.72,有,
松山區,房地(土地+建物),光復北路１９０巷２０號四樓,35.89,都市：其他:第三種住宅區。,,,1100509,土地1建物1車位0,四層,十一層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0860728,168.69,3,2,2,有,有,37000000,219337,,0.0,0,陽台外推；其他增建；,RPOPMLRLNHGGFDA77DA,87.24,2.42,7.96,有,
信義區,房地(土地+建物),信安街１１５巷１４號,12.65,都市：其他:第二種住宅區。,,,1100513,土地4建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681218,91.51,3,2,2,有,無,19000000,207628,,0.0,0,其他增建；,RPVOMLSLNHGGFDA48DA,77.52,13.99,0.0,無,
信義區,房地(土地+建物)+車位,信義路五段９９號二十三樓,89.19,都市：其他:特定業務區(信義計畫特定專用區)。,,,1100331,土地1建物3車位2,二十三層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0961228,585.91,4,2,5,有,有,234770000,454349,坡道平面,86.8,8000000,,RPSNMLLMNHGGFDA47DA,308.46,13.04,33.5,有,
松山區,房地(土地+建物)+車位,八德路四段６６０號三樓之５,15.53,都市：其他:第三種商業區(依都市計畫說明書圖規定辦理)。91/5/24,,,1100503,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),一般事務所,鋼骨鋼筋混凝土造,0980727,189.01,3,2,2,有,有,33000000,174594,坡道平面,42.73,0,陽台外推；其他增建；,RPQNMLNKNHGGFDA27DA,108.88,0.0,7.91,有,
信義區,房地(土地+建物),吳興街２８４巷３０弄４７號二樓,30.81,都市：其他:第三種住宅區。,,,1100502,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750701,116.58,5,0,5,有,無,16200000,138960,,0.0,0,陽台外推；,RPUNMLNKNHGGFDA67DA,95.35,0.0,9.0,無,068
內湖區,房地(土地+建物)+車位,成功路二段３２３巷３２號七樓,23.52,都市：其他:第三種商業區。,,,1100509,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041006,243.37,3,2,2,有,有,47500000,195176,坡道平面,31.54,0,,RPSOMLSKOHGGFCA08DA,124.87,2.16,18.66,有,069
中山區,房地(土地+建物),長安東路二段３１號二樓之２,17.57,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第參種住宅區)。,,,1100508,土地4建物1車位0,二層,七層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0681217,86.68,3,2,2,有,有,14550000,167859,,0.0,0,,RPQOMLRKOHGGFCA77DA,71.47,0.0,0.0,有,
內湖區,房地(土地+建物)+車位,民權東路六段１１７號十二樓之６,15.55,都市：其他:第三種商業區。,,,1100306,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970130,157.8,3,2,2,有,有,29000000,183777,坡道機械,0.0,0,陽台外推；其他增建；,RPOOMLSKOHGGFCA67DA,76.39,0.0,16.64,有,
內湖區,房地(土地+建物),金龍路１６９號五樓,11.48,都市：其他:第三種住宅區。,,,1100522,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760109,36.46,2,1,1,有,無,5900000,161821,,0.0,0,其他增建:增建廁所、廚房、後陽台、客房2/3其他增建；,RPTNMLTKOHGGFCA18DA,32.73,0.0,3.67,無,
中山區,房地(土地+建物)+車位,錦州街２３巷１之１號六樓之３,6.69,都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第參種商業區)。,,,1100515,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),一般事務所,鋼筋混凝土造,1041204,96.36,1,1,1,有,有,16280000,168950,升降機械,0.0,0,夾層；其他增建；,RPUOMLLLOHGGFCA67DA,34.74,1.78,3.85,有,070
中山區,房地(土地+建物)+車位,新生北路三段６８巷１０號五樓之１,25.0,都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第參種商業區)。,,,1100520,土地1建物1車位1,五層,五層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0851011,110.91,3,2,2,有,有,18980000,171130,升降機械,0.0,0,,RPOPMLRKOHGGFCA67DA,61.73,1.48,8.27,有,071
內湖區,房地(土地+建物)+車位,內湖路一段４１１巷６６號十七樓,95.5,都市：其他:第三種住宅區。,,,1100607,土地2建物1車位5,十七層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1051026,665.4200000000001,0,0,0,無,有,202000000,350639,坡道平面,127.83,13500000,,RPPQMLRKOHGGFCA87DA,342.1,11.47,33.04,有,072
中山區,房地(土地+建物),龍江路２０９巷２３號二樓,37.5,都市：其他:第三種住宅區。,,,1100518,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0591009,103.66,4,1,2,有,無,18500000,178468,,0.0,0,陽台外推；,RPRQMLRKOHGGFCA08DA,89.02,0.0,14.64,無,073
內湖區,房地(土地+建物)+車位,潭美街５９０號三樓,83.74,都市：其他:科技工業區(A區)(特不得作住宅使用)。,,,1100609,土地1建物2車位2,三層,九層,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,0931019,338.72,0,0,0,無,有,26250000,77498,坡道平面,0.0,0,,RPTQMLRKOHGGFCA28DA,153.47,3.25,0.0,有,074
內湖區,房地(土地+建物),內湖路二段３０９號,7.23,都市：其他:第三種商業區。,,,1100405,土地2建物1車位0,一層，騎樓,七層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0771219,51.730000000000004,0,0,0,無,有,17000000,328629,,0.0,0,,RPWQMLRKOHGGFCA58DA,41.82,0.0,0.0,有,
內湖區,房地(土地+建物),行善路２５巷８弄２號二樓,48.27,都市：其他:住宅區(供拆遷安置專案住宅使用)。,,,1100525,土地1建物1車位0,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870506,128.03,3,2,2,有,有,18800000,146841,,0.0,0,陽台外推；,RPPNMLSKOHGGFCA67DA,77.43,0.0,7.19,有,
中山區,房地(土地+建物),雙城街２３巷８號二樓,19.83,都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第參種商業區)。,,,1100608,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0650920,98.15,3,2,2,有,無,16800000,171167,,0.0,0,,RPSNMLRKOHGGFCA87DA,90.17,0.0,7.98,無,
中山區,房地(土地+建物)+車位,明水路５６５號十樓,41.42,都市：其他:第三種住宅區。,,,1100509,土地1建物1車位1,十層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840223,234.36,3,2,2,有,有,60500000,258139,坡道平面,0.0,0,陽台外推；,RPPNMLQKOHGGFCA47DA,149.54,5.83,17.55,有,
內湖區,房地(土地+建物)+車位,文德路２１０巷３０弄８１號十七樓,28.86,都市：其他:第三種住宅區。,,,1100218,土地1建物1車位1,十七層,二十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼骨造,1091224,225.75,3,2,2,有,有,56080000,265844,坡道平面,26.46,3100000,,RPWNMLQKOHGGFCA18DA,115.14,10.34,9.42,有,
內湖區,房地(土地+建物)+車位,文德路２１０巷３０弄８９號十三樓,15.73,都市：其他:第三種住宅區。,,,1090918,土地1建物1車位1,十三層,二十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼骨造,1091224,129.17000000000002,2,2,2,有,有,29600000,260929,坡道平面,26.46,2800000,預售屋、或土地及建物分次登記案件；,RPXNMLQKOHGGFCA28DA,58.93,4.93,5.54,有,
內湖區,房地(土地+建物)+車位,文德路２１０巷３０弄８１號五樓,30.49,都市：其他:第三種住宅區。,,,1091207,土地1建物1車位2,五層,二十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼骨造,1091224,252.21,3,2,2,有,有,55000000,245371,坡道平面,52.92,6100000,預售屋、或土地及建物分次登記案件；,RPQOMLQKOHGGFCA67DA,115.14,10.34,9.42,有,
內湖區,房地(土地+建物)+車位,文德路２１０巷３０弄９１號八樓,23.2,都市：其他:第三種住宅區。,,,1091008,土地1建物1車位1,八層,二十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼骨造,1091224,187.45,3,2,2,有,有,41200000,237282,坡道平面,26.46,3000000,預售屋、或土地及建物分次登記案件；,RPROMLQKOHGGFCA77DA,92.19,11.33,6.5,有,
內湖區,房地(土地+建物)+車位,文德路２１０巷３０弄８７號十一樓,23.33,都市：其他:第三種住宅區。,,,1091014,土地1建物1車位1,十一層,二十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼骨造,1091224,188.23000000000002,3,2,2,有,有,43180000,248377,坡道平面,26.46,3000000,預售屋、或土地及建物分次登記案件；,RPSOMLQKOHGGFCA87DA,92.72,11.33,6.5,有,
內湖區,房地(土地+建物)+車位,文德路２１０巷３０弄９１號十三樓,23.2,都市：其他:第三種住宅區。,,,1091014,土地1建物1車位1,十三層,二十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼骨造,1091224,187.45,3,2,2,有,有,43500000,251568,坡道平面,26.46,3000000,預售屋、或土地及建物分次登記案件；,RPTOMLQKOHGGFCA97DA,92.19,11.33,6.5,有,
內湖區,房地(土地+建物)+車位,文德路２１０巷３０弄８７號十四樓,23.33,都市：其他:第三種住宅區。,,,1091207,土地1建物1車位1,十四層,二十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼骨造,1091224,188.23000000000002,3,2,2,有,有,43700000,252828,坡道平面,26.46,2800000,預售屋、或土地及建物分次登記案件；,RPUOMLQKOHGGFCA08DA,92.72,11.33,6.5,有,
內湖區,房地(土地+建物)+車位,文德路２１０巷３０弄９１號十四樓,23.2,都市：其他:第三種住宅區。,,,1091207,土地1建物1車位1,十四層,二十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼骨造,1091224,187.45,3,2,2,有,有,43500000,252811,坡道平面,26.46,2800000,預售屋、或土地及建物分次登記案件；,RPVOMLQKOHGGFCA18DA,92.19,11.33,6.5,有,
內湖區,房地(土地+建物)+車位,文德路２１０巷３０弄９１號十七樓,23.2,都市：其他:第三種住宅區。,,,1091130,土地1建物1車位1,十七層,二十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼骨造,1091224,187.45,3,2,2,有,有,46100000,268961,坡道平面,26.46,2800000,預售屋、或土地及建物分次登記案件；,RPWOMLQKOHGGFCA28DA,92.19,11.33,6.5,有,
內湖區,房地(土地+建物)+車位,文德路２１０巷３０弄８７號二十樓,23.33,都市：其他:第三種住宅區。,,,1091013,土地1建物1車位1,二十層,二十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼骨造,1091224,188.23000000000002,3,2,2,有,有,47500000,275082,坡道平面,26.46,3000000,預售屋、或土地及建物分次登記案件；,RPXOMLQKOHGGFCA38DA,0.0,0.0,0.0,有,
內湖區,房地(土地+建物)+車位,文德路２１０巷３０弄８１號二十二樓,28.86,都市：其他:第三種住宅區。,,,1100108,土地1建物1車位1,二十二層,二十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼骨造,1091224,225.75,3,2,2,有,有,59880000,284410,坡道平面,26.46,3200000,,RPOPMLQKOHGGFCA57DA,0.0,0.0,0.0,有,
內湖區,房地(土地+建物)+車位,文德路２１０巷３０弄９１號二十二樓,23.2,都市：其他:第三種住宅區。,,,1090919,土地1建物1車位1,二十二層,二十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼骨造,1091224,187.45,3,2,2,有,有,47680000,277533,坡道平面,26.46,3000000,預售屋、或土地及建物分次登記案件；,RPPPMLQKOHGGFCA67DA,0.0,0.0,0.0,有,
中山區,車位,松江路６０號等共有部分,0.59,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第參種住宅區)。,,,1100527,土地2建物1車位1,,,其他,,,,42.74,0,0,0,有,有,3000000,,坡道平面,42.74,3000000,僅車位交易；,RPQSMLQKOHGGFCA08DA,0.0,0.0,0.0,有,
內湖區,房地(土地+建物)+車位,文德路２１０巷３０弄８１號十四樓,28.86,都市：其他:第三種住宅區。,,,1100108,土地1建物1車位1,十四層,二十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼骨造,1091224,225.75,3,2,2,有,有,53990000,256862,坡道平面,26.46,2800000,,RPTSMLQKOHGGFCA38DA,115.14,10.34,9.42,有,
內湖區,房地(土地+建物)+車位,文德路２１０巷３０弄８１號八樓,28.86,都市：其他:第三種住宅區。,,,1091008,土地1建物1車位1,八層,二十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼骨造,1091224,225.75,3,2,2,有,有,52450000,248633,坡道平面,26.46,2900000,預售屋、或土地及建物分次登記案件；,RPUSMLQKOHGGFCA48DA,115.14,10.34,9.42,有,
內湖區,房地(土地+建物)+車位,文德路２１０巷３０弄８３號八樓,15.73,都市：其他:第三種住宅區。,,,1091008,土地1建物1車位1,八層,二十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼骨造,1091224,129.17000000000002,2,2,2,有,有,29030000,254406,坡道平面,26.46,2900000,預售屋、或土地及建物分次登記案件；,SPUSMLQKOHGGFCA58DA,58.93,4.93,5.54,有,
內湖區,房地(土地+建物),民權東路六段１８０巷４２弄１３號四樓之３,8.7,都市：其他:第三種商業區。,,,1100404,土地1建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070718,94.92999999999999,2,2,1,有,有,23010000,242389,,0.0,0,,RPPTMLRJOHGGFCA08DA,55.53,3.36,4.4,有,075
中山區,房地(土地+建物)+車位,松江路６９巷６號三樓,36.33,都市：其他:第三種住宅區。,,,1100412,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0670114,195.17,2,2,1,有,有,43000000,220321,坡道平面,0.0,0,其他增建；,RPWNMLSJOHGGFCA28DA,163.91,0.0,16.13,有,
中山區,房地(土地+建物),民生東路二段８３號三樓之２２,7.82,都市：其他:第貳種商業區(依都市計畫說明書圖規定辦理，始得作第貳種商業區使用)(原屬第參種住宅區)及第三種住宅區。,,,1100509,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0690314,43.620000000000005,1,1,1,有,有,6900000,158184,,0.0,0,陽台外推；其他增建；,RPTOMLMJOHGGFCA47DA,28.42,0.0,4.97,有,
內湖區,房地(土地+建物)+車位,文德路２１０巷３０弄８３號十九樓,15.73,都市：其他:第三種住宅區。,,,1091018,土地1建物1車位1,十九層,二十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼骨造,1091224,129.17000000000002,2,2,2,有,有,32200000,284296,坡道平面,26.46,3000000,預售屋、或土地及建物分次登記案件；,RPXUMLOLNHGGFCA78DA,58.93,4.93,5.54,有,
內湖區,房地(土地+建物),文德路２２０巷５弄１９號四樓,35.75,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第參種住宅區)。,,,1100430,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670202,94.62,3,2,1,有,無,16680000,176284,,0.0,0,陽台外推；頂樓加蓋；其他增建；,RPWNMLMLNHGGFCA77DA,83.6,0.0,11.02,無,
內湖區,房地(土地+建物)+車位,文德路２１０巷３０弄８３號十樓,15.71,都市：其他:第三種住宅區。,,,1090918,土地1建物1車位1,十層,二十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼骨造,1091224,127.28,2,2,2,有,有,29250000,259468,坡道平面,24.57,2600000,預售屋、或土地及建物分次登記案件；,RPQRMLTKNHGGFCA18DA,58.93,4.93,5.54,有,
中山區,房地(土地+建物),長安東路二段１８４號十二樓之１,3.01,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第貳種商業區)。,,,1100410,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0720204,29.490000000000002,1,1,1,有,有,8100000,274669,,0.0,0,頂樓加蓋；其他增建；,RPUQMLQLMHGGFCA18DA,19.74,4.18,0.0,有,076
內湖區,房地(土地+建物)+車位,金湖路４３之２號五樓,27.68,都市：其他:第三種住宅區。,,,1100412,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920930,162.42,3,2,2,有,有,38800000,282982,坡道平面,35.91,3000000,其他增建；,RPVUMLMKMHGGFCA18DA,80.53,0.0,9.68,有,077
大同區,房地(土地+建物)+車位,承德路三段１２２巷１２號七樓,34.78,都市：其他:第四種住宅區。,,,1100603,土地1建物1車位1,七層，見其他登記事項,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1090824,197.91,3,2,2,有,有,45000000,221453,升降機械,1.48,1500000,,RPOPMLPKOHGGFBA37DA,95.02,8.3,10.27,有,078
大同區,房地(土地+建物),蘭州街１２號十樓,15.37,都市：其他:第三種商業區。,,,1100422,土地1建物1車位0,十層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0741223,132.23000000000002,3,2,2,有,有,22200000,167889,,0.0,0,頂樓加蓋；,RPOPMLLKOHGGFBA96DA,111.87,0.0,14.31,有,
萬華區,房地(土地+建物)+車位,長沙街二段５１號十二樓之１,10.94,都市：其他:第四種商業區。,,,1100521,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0910917,137.45,3,0,3,有,有,23300000,169516,升降機械,0.49,0,,RPXOMLSKOHGGFBA48DA,80.34,0.0,3.27,有,
萬華區,房地(土地+建物),東園街７３巷４０弄１０號,21.99,都市：其他:第三種住宅區。,,,1100509,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),見使用執照,鋼筋混凝土造,0670125,62.18,3,2,1,有,無,9380000,150852,,0.0,0,其他增建；,RPUPMLSKOHGGFBA28DA,53.96,8.22,0.0,無,
大同區,房地(土地+建物),赤峰街３巷１３號四樓,22.45,都市：其他:第四種住宅區。,,,1100402,土地1建物2車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0951214,110.72,2,1,1,有,有,20000000,180636,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVPMLSKOHGGFBA38DA,60.32,3.08,8.58,有,
萬華區,房地(土地+建物),桂林路２４６巷４２弄１３號二樓,28.5,都市：其他:第四種住宅區。,,,1100415,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0590503,81.78,3,1,1,有,無,7200000,88041,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPQMLRKOHGGFBA77DA,81.78,0.0,0.0,無,
萬華區,房地(土地+建物),大理街１０２號,84.0,都市：其他:特定專用區(一)。,,,1100601,土地2建物1車位0,全,一層,透天厝,,磚造,,73.28,3,2,1,有,無,30000000,409389,,0.0,0,未登記建物；,RPQPMLLLOHGGFBA27DA,73.28,0.0,0.0,無,079
中正區,房地(土地+建物)+車位,臨沂街３３巷１號四樓,63.8,都市：其他:第三種住宅區。,,,1100319,土地1建物1車位2,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0781221,306.11,4,2,2,有,無,72000000,235210,升降機械,0.0,0,其他增建；,RPWOMLSLNHGGFBA38DA,242.01,20.8,11.29,有,080
中正區,房地(土地+建物),臨沂街６３巷１３號四樓,22.9,都市：其他:道路用地(公共設施用地)。61/3/24,,,1100516,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0610224,94.97,3,2,2,有,無,25050000,263768,,0.0,0,其他增建；,RPTNMLSJOHGGFBA87DA,82.59,0.0,12.38,無,081
中正區,房地(土地+建物)+車位,杭州北路２０號十樓,34.45,都市：其他:第三種商業區。,,,1100528,土地2建物1車位3,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010823,453.1,4,2,4,有,有,138000000,304562,坡道平面,131.58,0,,RPRNMLTJOHGGFBA77DA,200.0,11.84,15.91,有,
文山區,建物,萬寧街１４３號六樓之１,0.0,,,,1100509,土地0建物1車位0,六層,十六層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0861030,153.73000000000002,3,2,2,有,有,9750000,63423,,0.0,0,陽台外推；其他增建；地上權房屋；,RPTNMLSKOHGGFAA87DA,87.24,0.0,12.54,有,
文山區,房地(土地+建物)+車位,萬盛街１６６巷１號二樓,47.3,都市：其他:第三種住宅區。,,,1100425,土地1建物2車位1,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1030707,221.8,2,2,2,有,有,32500000,146528,坡道機械,11.63,0,土地價格:21125000元整，建物價格:11375000元整陽台外推；其他增建；,RPVNMLSKOHGGFAA08DA,99.0,10.13,9.83,有,
文山區,房地(土地+建物),木新路二段６０號二樓,12.73,都市：其他:第三種住宅區。,,,1100512,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,39.56,3,2,1,有,無,3700000,93529,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSOMLSKOHGGFAA87DA,36.35,0.0,3.2,無,
