鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
板橋區,房地(土地+建物)+車位,藝文街３７３號十四樓,12.76,都市：其他:第二種住宅區,,,1080705,土地1建物1車位1,十四層,十七層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100115,111.02000000000001,2,2,1,有,有,11530000,130642,坡道平面,33.48,1400000,預售屋、或土地及建物分次登記案件；,RPOONLLJJIPFFAF67DA,44.49,1.12,5.09,有,
土城區,房地(土地+建物),永豐路１４７之１號十四樓,11.68,都市：其他:第二種住宅區,,,1100427,土地6建物1車位0,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841109,56.980000000000004,2,2,1,有,有,6750000,118463,,0.0,0,,RPXNMLNKNHGGFAF18DA,43.96,0.0,9.1,有,
土城區,房地(土地+建物),清水路２７８巷７弄６號五樓,32.76,都市：其他:第二種住宅區,,,1100501,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701221,82.98,3,2,1,有,無,6600000,79537,,0.0,0,,RPRNMLSJNHGGFAF97DA,63.92,0.0,19.06,無,
板橋區,房地(土地+建物),館前西路２７５號十一樓之３,12.52,都市：其他:住宅區,,,1100330,土地1建物1車位0,十一層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0921008,119.49000000000001,3,2,2,有,有,15880000,132898,,0.0,0,,RPWRMLLKNHGGFAF28DA,85.07,0.0,9.24,有,
板橋區,房地(土地+建物),銘傳街３９號二樓,28.54,都市：其他:住宅區,,,1100510,土地2建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,79.7,3,2,1,有,無,9500000,119197,,0.0,0,其他增建；,RPSPMLLLNHGGFAF77DA,79.7,0.0,0.0,無,
板橋區,房地(土地+建物),中山路二段６０巷３弄１９號,45.33,都市：其他:住宅區,,,1100414,土地2建物1車位0,一層,三層,公寓(5樓含以下無電梯),住家用,加強磚造,0630527,87.65,3,1,1,有,無,8000000,91272,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPOPMLLJOHGGFAF27DA,74.25,13.4,0.0,無,
板橋區,房地(土地+建物)+車位,華江一路５９８號五樓,22.37,都市：其他:商業區,,,1061210,土地1建物1車位1,五層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100421,190.09,3,2,2,有,有,21400000,122020,坡道平面,29.87,1850000,本案權利人於民國109年05月02日向原買受人購買，購買總價為新台幣2157萬元整預售屋、或土地及建物分次登記案件；,RPVOMLTJOHGGFAF68DA,88.24,10.33,5.48,有,
板橋區,房地(土地+建物)+車位,華江一路５９８號七樓,22.37,都市：其他:商業區,,,1070324,土地1建物1車位1,七層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100421,190.09,3,2,2,有,有,22050000,127325,坡道平面,29.87,1650000,預售屋、或土地及建物分次登記案件；,RPPPMLTJOHGGFAF18DA,88.24,10.33,5.48,有,
板橋區,房地(土地+建物)+車位,華江一路５９８號十八樓,22.37,都市：其他:商業區,,,1061103,土地1建物1車位1,十八層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100421,190.09,3,2,2,有,有,22360000,127075,坡道平面,29.87,2000000,預售屋、或土地及建物分次登記案件；,RPTPMLTJOHGGFAF58DA,88.24,10.33,5.48,有,
板橋區,房地(土地+建物)+車位,華江一路５９６號十九樓,16.08,都市：其他:商業區,,,1061103,土地1建物1車位1,十九層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100421,142.76,2,2,1,有,有,16220000,128178,坡道平面,29.87,1750000,預售屋、或土地及建物分次登記案件；,RPVPMLTJOHGGFAF78DA,63.69,5.72,3.9,有,
板橋區,房地(土地+建物)+車位,華江一路５６６號五樓,19.17,都市：其他:商業區,,,1060829,土地1建物1車位1,五層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100421,165.5,3,2,2,有,有,18400000,122023,坡道平面,29.87,1850000,預售屋、或土地及建物分次登記案件；,RPVQMLTJOHGGFAF88DA,76.09,6.36,5.78,有,
土城區,土地,安和段141地號,2.15,都市：其他:農業區,,,1100603,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,81863,38076,,0.0,0,,RPPPMLKKOHGGFAF37DA,0.0,0.0,0.0,無,0001
土城區,房地(土地+建物),金城路一段１２９巷２３號二樓,38.39,都市：其他:第二種住宅區,,,1100518,土地5建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,116.23,3,2,1,有,無,9000000,77433,,0.0,0,,RPPOMLLKOHGGFAF37DA,89.5,0.99,13.43,無,
板橋區,房地(土地+建物),中正路２５３巷７２弄９號四樓,43.0,都市：其他:住宅區,,,1100330,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690415,94.08,3,2,2,有,無,9800000,104167,,0.0,0,,RPXOMLPKOHGGFAF58DA,94.08,0.0,0.0,無,0002
土城區,房地(土地+建物),學享街１９號五樓,14.92,都市：其他:第二種住宅區,,,1100508,土地3建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821203,109.72999999999999,3,2,2,有,有,13900000,126675,,0.0,0,陽台外推；,RPPNMLQKOHGGFAF77DA,75.62,0.0,8.32,有,0003
板橋區,房地(土地+建物),忠孝路２３９巷２６號三樓,43.33,都市：其他:住宅區,,,1100513,土地1建物1車位0,三層,三層,公寓(5樓含以下無電梯),住家用,加強磚造,0640521,77.19,2,2,1,有,無,8750000,113357,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWNMLQKOHGGFAF48DA,77.19,0.0,0.0,無,
土城區,房地(土地+建物),峰廷街５４號,23.75,都市：其他:第二種住宅區,,,1100430,土地1建物1車位0,一層，平台，騎樓,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691023,84.43,0,0,0,無,無,7000000,82909,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVOMLQKOHGGFAF48DA,84.43,0.0,0.0,無,
板橋區,房地(土地+建物)+車位,華江一路５６６號九樓,19.73,都市：其他:商業區,,,1060902,土地1建物1車位2,九層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100421,180.43,3,2,2,有,有,19950000,127184,坡道平面,44.8,2700000,預售屋、或土地及建物分次登記案件；,RPWPMLQKOHGGFAF68DA,76.09,6.36,5.78,有,
板橋區,房地(土地+建物)+車位,大觀路一段３８巷１０號二樓,17.23,都市：其他:住宅區(再),,,1100513,土地1建物1車位1,二層,二十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1070702,146.01,2,2,2,有,有,16100000,110266,坡道平面,38.68,0,,RPXPMLQKOHGGFAF78DA,65.83,0.0,5.28,有,0004
板橋區,車位,新北市板橋區漢生東路２７６之３號十三樓,1.23,都市：其他:第二種特定專用區,,,1100507,土地1建物1車位1,十三層,二十九層,其他,住家用,鋼骨鋼筋混凝土造,0960907,20.59,0,0,0,有,有,2450000,,坡道平面,20.54,2450000,僅車位交易；,RPOQMLQKOHGGFAF97DA,0.0,0.0,0.0,有,0005
板橋區,房地(土地+建物)+車位,新北市板橋區溪崑二街５１號二樓,32.6,都市：其他:第一種住宅區,,,1100523,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1081031,143.89000000000001,3,2,2,有,有,15200000,105636,塔式車位,6.64,0,,RPVQMLQKOHGGFAF68DA,79.6,4.0,8.44,有,
土城區,房地(土地+建物),青隆街２３０號五樓,18.35,都市：其他:第二種住宅區,,,1081009,土地1建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100122,91.93,2,2,1,有,無,11180000,121614,,0.0,0,109/12/22換名轉讓預售屋、或土地及建物分次登記案件；,RPUUMLQKOHGGFAF98DA,51.0,5.72,3.08,有,
土城區,房地(土地+建物)+車位,青隆街２２８號六樓,15.29,都市：其他:第二種住宅區,,,1070926,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100122,116.16,1,2,1,有,無,10200000,109626,坡道平面,41.36,2000000,預售屋、或土地及建物分次登記案件；,RPVUMLQKOHGGFAF09DA,41.68,3.89,3.08,有,
土城區,房地(土地+建物)+車位,青隆街２０８號九樓,15.29,都市：其他:第二種住宅區,,,1081003,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100122,116.16,1,2,1,有,無,11430000,128075,坡道平面,41.36,1850000,109/11/6換名轉讓預售屋、或土地及建物分次登記案件；,RPWUMLQKOHGGFAF56DA,41.68,3.89,3.08,有,
土城區,房地(土地+建物)+車位,青隆街２０６號七樓,33.93,都市：其他:第二種住宅區,,,1080418,土地1建物1車位2,七層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100122,248.95,3,2,2,有,無,23000000,113096,坡道平面,82.72,4200000,110/1/5換名轉讓預售屋、或土地及建物分次登記案件；,RPXUMLQKOHGGFAF66DA,92.69,9.28,6.16,有,
土城區,房地(土地+建物)+車位,中央路四段１６５巷１７之１號十樓,32.88,都市：其他:住宅區,,,1100515,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010306,196.48000000000002,4,2,2,有,有,16000000,81433,坡道平面,26.41,0,天井增建其他增建；,RPUOMLRKOHGGFAF48DA,95.44,3.68,7.5,有,0006
土城區,房地(土地+建物),金城路三段１６４號六樓,3.21,都市：其他:第二種住宅區,,,1100510,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850301,26.85,0,0,0,無,有,3000000,111732,,0.0,0,,RPVPMLRKOHGGFAF68DA,22.36,1.83,0.0,有,0007
林口區,房地(土地+建物)+車位,民族路２００號六樓,20.93,都市：其他:第五種住宅區,,,1090310,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100413,133.86,2,2,2,有,有,12850000,103545,坡道平面,26.66,1750000,預售屋、或土地及建物分次登記案件；,RPTQMLKLMHGGFBF87DA,64.92,0.0,6.09,有,
林口區,房地(土地+建物)+車位,民族路１９２號三樓,24.74,都市：其他:第五種住宅區,,,1090529,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100413,153.47,3,2,2,有,有,14850000,102516,坡道平面,26.66,1850000,預售屋、或土地及建物分次登記案件；,RPURMLKLMHGGFBF08DA,77.85,0.0,6.3,有,
林口區,房地(土地+建物)+車位,民族路１９２號十一樓,24.74,都市：其他:第五種住宅區,,,1090315,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100413,153.47,3,2,2,有,有,15200000,105276,坡道平面,26.66,1850000,預售屋、或土地及建物分次登記案件；,RPXTMLKLMHGGFBF58DA,77.85,0.0,6.3,有,
林口區,房地(土地+建物)+車位,民族路１９６號七樓,21.07,都市：其他:第五種住宅區,,,1090222,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100413,134.19,2,2,2,有,有,13000000,104622,坡道平面,26.66,1750000,預售屋、或土地及建物分次登記案件；,RPPOMLLLMHGGFBF37DA,65.25,0.0,6.09,有,
林口區,房地(土地+建物),民族路１９８號八樓,18.62,都市：其他:第五種住宅區,,,1090630,土地1建物1車位0,八層,十層,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1100413,95.76,2,2,2,有,有,9460000,98789,,0.0,0,預售屋、或土地及建物分次登記案件；,RPSPMLLLMHGGFBF77DA,57.42,0.0,5.96,有,
新莊區,房地(土地+建物)+車位,中正路１９５號七樓,21.46,都市：其他:住宅區,,,1100427,土地1建物1車位1,七層,二十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1051122,206.76999999999998,3,2,2,有,有,25700000,141844,坡道平面,36.16,1500000,,RPPNMLTLMHGGFBF08DA,100.32,4.14,11.11,有,
林口區,房地(土地+建物)+車位,文化三路一段１９１巷１８號十五樓,17.88,都市：其他:第五種住宅區,,,1100501,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970411,148.88,3,2,2,有,有,14300000,96051,坡道平面,15.6,0,其他增建:欄杆增建美術柱外推雨遮增建雨遮變更楊台使用機房變更室內使用其他增建；,RPWNMLNJNHGGFBF08DA,80.54,5.83,5.72,有,0008
泰山區,房地(土地+建物),泰林路二段５４２巷１弄２號二樓,34.59,都市：其他:綠地,,,1100506,土地4建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690731,94.3,3,2,2,有,無,7500000,79533,,0.0,0,陽台外推；,RPTPMLRJNHGGFBF38DA,94.3,0.0,0.0,無,0009
林口區,房地(土地+建物)+車位,文化三路二段３８號十六樓之六,21.87,都市：其他:中心商業區,,,1100412,土地1建物1車位1,十六層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1010712,213.98000000000002,3,2,2,有,有,17800000,83185,坡道平面,38.35,0,,RPSNMLSJNHGGFBF18DA,108.78,0.81,15.94,有,0010
林口區,房地(土地+建物),佳林路１６５之３號,25.24,都市：其他:第二種住宅區,,,1100510,土地2建物1車位0,一層,十一層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1010803,92.41,2,2,1,有,有,8400000,90899,,0.0,0,,RPSOMLMKNHGGFBF77DA,57.54,2.03,3.62,有,0011
林口區,房地(土地+建物)+車位,忠孝三路３５號八樓,15.29,都市：其他:第五種住宅區,,,1100330,土地1建物1車位1,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0950530,119.5,2,2,1,有,有,11700000,97908,坡道平面,19.02,0,,RPTTNLKLNHGGFBF38DA,63.66,1.23,4.02,有,0012
新莊區,房地(土地+建物)+車位,龍安路５５３號十一樓,14.77,都市：其他:住宅區,,,1100509,土地1建物1車位1,十一層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840713,143.54,3,2,2,有,有,12300000,85690,坡道平面,0.0,1700000,其他增建；,RPVQNLKLNHGGFBF28DA,84.51,0.0,9.35,有,
泰山區,房地(土地+建物),臺麗街１１巷２１號四樓,27.03,都市：其他:住宅區,,,1100520,土地2建物1車位0,四層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690110,110.22,5,1,2,有,無,5880000,53348,,0.0,0,其他增建；,RPROMLNLNHGGFBF87DA,110.22,0.0,0.0,無,0013
新莊區,房地(土地+建物),思源路１７７巷７弄８號四樓,20.25,都市：其他:住宅區,,,1100427,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0651007,67.76,2,1,1,有,無,6800000,100354,,0.0,0,頂樓加蓋；其他增建；,RPXNMLRLNHGGFBF78DA,67.76,0.0,0.0,無,
五股區,房地(土地+建物)+車位,五福路５１號十六樓,15.12,都市：其他:河川區,,,1100516,土地2建物1車位1,十六層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841108,135.75,3,2,2,有,有,9600000,70718,坡道平面,0.0,0,,RPTRMLRLNHGGFBF78DA,68.63,2.03,11.71,有,0014
五股區,房地(土地+建物)+車位,成泰路一段３２巷２０號七樓,15.53,都市：其他:住宅區,,,1100527,土地4建物1車位1,七層，夾層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860306,104.66,3,1,2,有,有,9400000,89815,坡道平面,0.0,0,陽台外推；其他增建；,RPQOMLLJOHGGFBF47DA,0.0,0.0,0.0,有,0015
新莊區,房地(土地+建物)+車位,龍安路６９巷５８號三樓,7.42,都市：其他:住宅區,,,1100507,土地1建物1車位1,三層,二十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1061205,87.97,1,1,1,有,有,11580000,136051,坡道機械,13.88,1500000,,RPPSMLLJOHGGFBF77DA,43.05,1.33,3.85,有,0016
新莊區,房地(土地+建物)+車位,中正路７０６之４０號十一樓,16.47,都市：其他:溝渠用地,,,1100322,土地2建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),一般商業設施〈一般服務業〉,鋼筋混凝土造,0980929,163.06,3,2,2,有,有,16600000,109792,坡道平面,28.26,1800000,,RPOOMLNJOHGGFBF47DA,84.47,0.87,14.15,有,
新莊區,房地(土地+建物)+車位,新北大道四段１９７號二十二樓,26.42,都市：其他:第二種商業區,,,1100513,土地1建物1車位1,二十二層,二十八層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1050920,232.10000000000002,2,2,2,有,有,30930000,149723,坡道平面,40.48,2240000,,RPQPMLMJOHGGFBF67DA,113.62,0.0,9.08,有,
新莊區,房地(土地+建物)+車位,新北大道四段２０３號二十二樓,26.42,都市：其他:第二種商業區,,,1100513,土地1建物1車位2,二十二層,二十八層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1050920,272.34000000000003,2,2,2,有,有,33930000,153099,坡道平面,80.96,4630000,,RPRPMLMJOHGGFBF77DA,113.46,0.0,9.08,有,
新莊區,房地(土地+建物),建安街１１號八樓,14.33,都市：其他:住宅區,,,1100508,土地1建物1車位0,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860618,98.94,3,2,2,有,有,10300000,104103,,0.0,0,其他增建；,RPVNMLOJOHGGFBF18DA,64.11,0.0,8.66,有,0017
新莊區,房地(土地+建物)+車位,新北大道四段２０３號二十五樓,26.42,都市：其他:第二種商業區,,,1100520,土地1建物1車位1,二十五層,二十八層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1050920,231.86,2,2,2,有,有,32180000,155659,坡道平面,40.48,2390000,,RPWQMLOJOHGGFBF58DA,113.46,0.0,9.08,有,
林口區,房地(土地+建物)+車位,公園路２０１之１號七樓,19.43,都市：其他:第五種住宅區,,,1100527,土地1建物1車位1,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0940902,136.89,3,2,1,有,有,12150000,88757,坡道平面,29.87,0,陽台外推；其他增建；,RPQRMLOJOHGGFBF08DA,68.71,3.57,5.89,有,0018
泰山區,房地(土地+建物),全興路２１８之１０號,10.88,都市：其他:商業區,,,1100603,土地1建物1車位0,一層，騎樓，夾層,十三層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0930130,177.47,2,1,2,有,有,20000000,112695,,0.0,0,夾層；,RPTTMLOJOHGGFBF58DA,102.67,0.0,23.77,有,
新莊區,房地(土地+建物)+車位,新北大道四段１９７號十九樓,26.42,都市：其他:第二種商業區,,,1100513,土地1建物1車位1,十九層,二十八層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1050920,231.64,2,2,2,有,有,30600000,149613,坡道平面,40.48,2000000,,RPWTMLOJOHGGFBF88DA,113.62,0.0,8.62,有,
林口區,車位,文化北路一段６０巷７３號等,2.68,都市：其他:第二種住宅區,,,1100416,土地1建物1車位1,,,其他,,,,24.68,0,0,0,有,有,1800000,,坡道平面,24.67,1800000,僅車位交易；,RPQNMLPJOHGGFBF77DA,0.0,0.0,0.0,有,
林口區,土地,力行段179地號,133.73,都市：其他:中心商業區,,,1100606,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,60680600,453755,,0.0,0,,RPTNMLQJOHGGFBF18DA,0.0,0.0,0.0,無,0019
林口區,土地,力行段179地號,53.56,都市：其他:中心商業區,,,1100606,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,24303900,453770,,0.0,0,,RPUNMLQJOHGGFBF28DA,0.0,0.0,0.0,無,0019
新莊區,房地(土地+建物),中信街１７６號九樓之七,6.51,都市：其他:第一種商業區,,,1100514,土地1建物1車位0,九層,二十四層,住宅大樓(11層含以上有電梯),一般事務所,鋼筋混凝土造,1060926,55.34,0,0,0,無,有,7600000,137333,,0.0,0,,RPVUMLRJOHGGFBF56DA,30.55,2.69,4.21,有,0021
新莊區,房地(土地+建物),中信街１７６號九樓之六,9.45,都市：其他:第一種商業區,,,1100514,土地1建物1車位0,九層,二十四層,住宅大樓(11層含以上有電梯),一般事務所,鋼筋混凝土造,1060926,83.52,0,0,0,無,有,11500000,137692,,0.0,0,,RPXUMLRJOHGGFBF76DA,44.28,7.14,6.16,有,0022
林口區,房地(土地+建物),信義路３７０號二樓,7.14,都市：其他:第五種住宅區,,,1100514,土地1建物1車位0,二層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1070125,50.239999999999995,1,1,1,有,有,5700000,113455,,0.0,0,,RPUQMLTJOHGGFBF88DA,30.49,0.0,2.92,有,0023
新莊區,房地(土地+建物),萬安街３號十四樓之十四,5.26,都市：其他:住宅區,,,1100522,土地1建物1車位0,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970418,45.72,1,1,1,有,有,5380000,117673,,0.0,0,陽台外推；,RPRTMLTJOHGGFBF88DA,24.23,0.0,5.19,有,0024
林口區,房地(土地+建物)+車位,南勢六街３０巷５６號六樓,57.13,都市：其他:第二種住宅區,,,1100424,土地1建物1車位2,六層,十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1030620,257.0,4,2,2,有,有,21000000,81712,坡道平面,52.28,0,,RPTTMLTJOHGGFBF09DA,122.97,7.13,13.41,有,0025
林口區,土地,力行段610地號,34.98,都市：其他:第五種住宅區,,,1100603,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10582200,302521,,0.0,0,,RPTNMLLKOHGGFBF77DA,0.0,0.0,0.0,無,0026
新莊區,車位,新北大道七段３１２號三樓等,2.02,都市：其他:溝渠用地,,,1100522,土地2建物1車位1,,,其他,,,,43.12,0,0,0,有,有,1860000,,坡道平面,0.0,1860000,僅車位交易；,RPTNMLPKOHGGFBF18DA,0.0,0.0,0.0,有,0027
新莊區,房地(土地+建物),中信街１７６號六樓,6.71,都市：其他:第一種商業區,,,1100427,土地1建物1車位0,六層,二十四層,住宅大樓(11層含以上有電梯),一般事務所,鋼骨鋼筋混凝土造,1060926,55.91,0,0,0,無,有,8850000,158290,,0.0,0,,RPTUMLLKOHGGFBF48DA,31.43,1.9,4.15,有,0028
泰山區,房地(土地+建物),明志路三段３４１巷１弄１９號三樓,30.43,都市：其他:住宅區,,,1100507,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670613,75.75,3,1,1,有,無,3000000,39604,,0.0,0,親屬間買賣母女親友、員工、共有人或其他特殊關係間之交易；,RPSQMLPKOHGGFBF38DA,75.75,0.0,0.0,無,
泰山區,土地,泰山段三小段543-1地號,1497.0,都市：其他:,,,1100422,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,190200000,127054,,0.0,0,,RPVQMLPKOHGGFBF68DA,0.0,0.0,0.0,,
五股區,房地(土地+建物)+車位,新五路二段２３５號,22.77,都市：其他:住宅區,,,1100417,土地1建物1車位1,一層，見其他登記事項,十四層,住宅大樓(11層含以上有電梯),一般零售業,鋼筋混凝土造,1090120,128.72,0,0,0,無,有,12710000,110531,坡道平面,29.11,1700000,,RPQSNLPKOHGGFBF48DA,0.0,0.0,0.0,有,
新莊區,房地(土地+建物)+車位,民安西路２３６巷７號十樓,14.45,都市：其他:住宅區,,,1100501,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1051007,139.63,2,2,1,有,有,13350000,109728,坡道平面,34.37,1800000,,RPROOLPKOHGGFBF28DA,64.76,2.18,4.39,有,0029
新莊區,房地(土地+建物),中和街１９１巷２５號七樓,12.02,都市：其他:住宅區,,,1100416,土地1建物1車位0,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860319,74.81,3,2,1,有,有,8300000,110948,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTVMLQKOHGGFBF09DA,56.13,1.06,7.36,有,0030
林口區,房地(土地+建物)+車位,文化三路二段１６６號十四樓之一,21.07,都市：其他:中心商業區,,,1100527,土地1建物1車位2,十四層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1080107,211.44,3,2,2,有,有,21200000,100265,坡道平面,58.56,0,,RPWNNLQKOHGGFBF68DA,98.22,0.0,5.81,有,0031
林口區,房地(土地+建物)+車位,民族路２５８號十六樓,12.47,都市：其他:第五種住宅區,,,1100508,土地1建物1車位1,十六層,二十六層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1070723,120.15,2,1,1,有,有,12200000,101540,坡道平面,30.29,0,,RPWTMLQKOHGGFBF56DA,50.48,5.06,4.17,有,0032
林口區,土地,麗林段258地號,964.85,都市：其他:第二種住宅區,,,1100416,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,116746960,121000,,0.0,0,,RPSRNLQKOHGGFBF68DA,0.0,0.0,0.0,無,0033
新莊區,房地(土地+建物),裕民街１９巷６號四樓,34.26,都市：其他:住宅區,,,1100428,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670121,94.76,9,0,9,有,無,10350000,109223,,0.0,0,頂樓加蓋；,RPPNMLRKOHGGFBF97DA,94.76,0.0,0.0,無,
林口區,房地(土地+建物)+車位,文化三路一段６１７巷１３８號五樓,14.22,都市：其他:第五種住宅區,,,1100430,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1041022,126.63,2,2,1,有,有,11800000,93185,坡道平面,26.55,0,,RPQOMLRKOHGGFBF18DA,55.94,5.88,5.33,有,0034
新莊區,房地(土地+建物),公園路１２９號九樓之十七,13.47,都市：其他:道路用地,,,1100421,土地2建物1車位0,九層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0911127,109.22999999999999,3,2,2,有,有,13300000,121761,,0.0,0,陽台外推；,RPUOMLRKOHGGFBF58DA,70.96,0.0,10.28,有,
泰山區,房地(土地+建物),明志路二段１３６巷４８號,17.26,都市：其他:住宅區,,,1100507,土地1建物1車位0,一層,六層,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,0990212,87.17,2,1,1,有,有,8600000,98658,,0.0,0,露台,RPTPMLRKOHGGFBF58DA,46.28,2.31,10.05,有,
泰山區,土地,泰山段二小段811地號,87.31,都市：其他:第三種住宅區。,,,1100603,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8451200,96795,,0.0,0,,RPRQMLRKOHGGFBF48DA,0.0,0.0,0.0,無,0035
