鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
東區,房地(土地+建物)+車位,公園東路１００號十四樓之９,11.85,都市：其他:第四之二種商業區,,,1100217,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091125,122.00999999999999,2,1,1,有,有,9740000,93784,坡道平面,30.95,1200000,,RPUNMLTLLHGGFAB97DA,57.67,3.49,0.0,有,
東區,房地(土地+建物)+車位,公園東路１００號七樓之２,11.79,都市：其他:第四之二種商業區,,,1100321,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091125,121.56,2,1,1,有,有,10000000,97120,坡道平面,30.95,1200000,,RPRNMLLMLHGGFAB96DA,57.33,3.49,0.0,有,
東區,房地(土地+建物)+車位,公園東路９８號十二樓之５,11.79,都市：其他:第四之二種商業區,,,1100206,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091125,121.46000000000001,2,1,1,有,有,9860000,94575,坡道平面,30.95,1300000,,RPPOMLLMLHGGFAB86DA,57.33,3.49,0.0,有,
東區,房地(土地+建物)+車位,公園東路１００號十四樓之７,11.94,都市：其他:第四之二種商業區,,,1100319,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091125,122.75,2,1,1,有,有,10240000,98475,坡道平面,30.95,1200000,,RPQOMLQJMHGGFAB27DA,58.15,3.49,0.0,有,
東區,房地(土地+建物)+車位,公園東路９８號十三樓之１,11.94,都市：其他:第四之二種商業區,,,1100313,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091125,122.64,2,1,1,有,有,10700000,101429,坡道平面,30.95,1400000,,RPSPMLMLMHGGFAB37DA,58.15,3.49,0.0,有,
東區,房地(土地+建物)+車位,公園東路１００號四樓之８,11.91,都市：其他:第四之二種商業區,,,1100330,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091125,122.58,2,1,1,有,有,9700000,92764,坡道平面,30.95,1200000,,RPTPMLMLMHGGFAB47DA,58.01,3.49,0.0,有,
東區,房地(土地+建物)+車位,公園東路９８號十四樓之６,11.94,都市：其他:第四之二種商業區,,,1100205,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091125,122.64,2,1,1,有,有,11400000,109063,坡道平面,30.95,1400000,,RPOPMLNLMHGGFAB07DA,58.15,3.49,0.0,有,
東區,房地(土地+建物)+車位,公園東路１００號十樓之１０,11.94,都市：其他:第四之二種商業區,,,1100313,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091125,122.75,2,1,1,有,有,10150000,97495,坡道平面,30.95,1200000,,RPQPMLNLMHGGFAB27DA,58.15,3.49,0.0,有,
東區,房地(土地+建物)+車位,公園東路９８號十三樓之８,11.85,都市：其他:第四之二種商業區,,,1100304,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091125,121.9,2,1,1,有,有,10500000,101154,坡道平面,30.95,1300000,,RPWPMLNLMHGGFAB87DA,57.67,3.49,0.0,有,
東區,房地(土地+建物)+車位,公園東路１００號七樓之１,11.94,都市：其他:第四之二種商業區,,,1100410,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091125,122.75,2,1,1,有,有,10920000,104793,坡道平面,30.95,1300000,,RPPQMLNLMHGGFAB27DA,58.15,3.49,0.0,有,
東區,房地(土地+建物)+車位,公園東路１００號二樓之８,11.91,都市：其他:第四之二種商業區,,,1100419,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091125,122.58,2,1,1,有,有,9700000,92764,坡道平面,30.95,1200000,,RPUNMLSLMHGGFAB97DA,58.01,3.49,0.0,有,
東區,房地(土地+建物)+車位,公園東路１００號六樓之９,11.85,都市：其他:第四之二種商業區,,,1100424,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091125,122.00999999999999,2,1,1,有,有,9820000,94663,坡道平面,30.95,1200000,,RPXNMLSLMHGGFAB28DA,57.67,3.49,0.0,有,
東區,房地(土地+建物)+車位,公園東路１００號十五樓之７,11.94,都市：其他:第四之二種商業區,,,1100312,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091125,122.75,2,1,1,有,有,10800000,102397,坡道平面,30.95,1400000,,RPVNMLKKNHGGFAB27DA,58.15,3.49,0.0,有,
東區,房地(土地+建物)+車位,公園東路１００號七樓之９,11.85,都市：其他:第四之二種商業區,,,1100417,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091125,122.00999999999999,2,1,1,有,有,9990000,96530,坡道平面,30.95,1200000,,RPSOMLLKNHGGFAB17DA,57.67,3.49,0.0,有,
東區,房地(土地+建物)+車位,公園東路９８號十一樓之５,11.79,都市：其他:第四之二種商業區,,,1100427,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091125,121.46000000000001,2,1,1,有,有,10970000,107944,坡道平面,30.95,1200000,,RPVOMLLKNHGGFAB47DA,57.33,3.49,0.0,有,
東區,房地(土地+建物)+車位,公園東路１００號六樓之３,11.88,都市：其他:第四之二種商業區,,,1100411,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091125,122.28999999999999,2,1,1,有,有,9990000,96234,坡道平面,30.95,1200000,,RPOOMLNKNHGGFAB96DA,57.33,4.04,0.0,有,
南區,房地(土地+建物),復興路１段２０７巷３－１號７樓,12.43,都市：其他:第三種住宅區。,,,1100515,土地2建物1車位0,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830420,69.36,2,1,2,有,有,4000000,57670,,0.0,0,陽台外推；,RPPQMLSKNHGGFAB77DA,43.79,8.35,0.0,有,
南區,房地(土地+建物),工學北路８６號１１樓之１８,7.68,都市：其他:第三種商業區,,,1100507,土地1建物1車位0,十一層，十二層,十八層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0850506,128.0,2,2,2,有,有,5700000,44531,,0.0,0,,RPUPMLTKNHGGFAB28DA,75.92,8.24,0.0,有,0001
東區,房地(土地+建物)+車位,公園東路９８號三樓之１０,11.94,都市：其他:第四之二種商業區,,,1100510,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091125,122.64,2,1,1,有,有,9830000,95212,坡道平面,30.95,1100000,,RPUOMLKLNHGGFAB37DA,58.15,3.49,0.0,有,
東區,房地(土地+建物)+車位,公園東路１００號六樓之８,11.91,都市：其他:第四之二種商業區,,,1100507,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091125,122.58,2,1,1,有,有,9890000,94838,坡道平面,30.95,1200000,,RPWOMLKLNHGGFAB57DA,58.01,3.49,0.0,有,
東區,房地(土地+建物)+車位,公園東路１００號十三樓之９,11.85,都市：其他:第四之二種商業區,,,1100223,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091125,122.00999999999999,2,1,1,有,有,9740000,93784,坡道平面,30.95,1200000,,RPSOMLRLNHGGFAB87DA,57.67,3.49,0.0,有,
南區,房地(土地+建物)+車位,工學路１５５巷１８號十二樓之２,23.08,都市：其他:第三種住宅區。,,,1100405,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1050328,149.82999999999998,3,2,2,有,有,13000000,86765,坡道平面,32.41,0,,RPTONLLMNHGGFAB57DA,71.91,6.9,0.0,有,
東區,房地(土地+建物)+車位,公園東路１００號十五樓之８,11.91,都市：其他:第四之二種商業區,,,1100217,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091125,122.58,2,1,1,有,有,9780000,93637,坡道平面,30.95,1200000,,RPXOMLLJOHGGFAB67DA,58.01,3.49,0.0,有,
西區,房地(土地+建物),日盛街６號地下一層,35.36,都市：其他:第二種住宅區,,,1100525,土地1建物1車位0,地下層,七層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0780609,306.34,0,0,0,無,無,3900000,12731,,0.0,0,,RPOPMLNJOHGGFAB07DA,253.82,0.0,0.0,無,
南區,房地(土地+建物),工學一街１８７號,10.33,都市：其他:第三種住宅區。,,,1100519,土地1建物1車位0,一層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0870930,61.81,1,2,1,有,有,6050000,97881,,0.0,0,其他增建；,RPQPMLNJOHGGFAB27DA,51.63,0.0,0.0,有,
西區,房地(土地+建物)+車位,福龍街３９號底一層,100.09,都市：其他:道路用地,,,1100522,土地2建物1車位3,地下一層,七層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0831216,892.71,0,0,0,無,有,8100000,9073,升降機械,0.0,0,,RPXOMLOJOHGGFAB97DA,667.22,0.0,0.0,無,
東區,房地(土地+建物),進化路２１７一２號,17.04,都市：其他:第三種住宅區。,,,1100525,土地3建物1車位0,四層,六層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660406,64.43,3,2,1,有,無,4000000,62083,,0.0,0,,RPTNMLNJOHGGFAB37DA,64.43,0.0,0.0,無,0002
南區,房地(土地+建物)+車位,建國南路二段６９號五樓,21.54,都市：其他:第二種住宅區,,,1100601,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1060525,128.17000000000002,2,1,1,有,有,9200000,71780,坡道平面,39.17,0,,RPTNMLSJOHGGFAB87DA,53.49,7.56,0.0,有,0003
西區,房地(土地+建物),自治街６５號,55.0,都市：其他:第二種住宅區,,,1100312,土地4建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0690611,192.7,5,2,1,有,無,12200000,63311,,0.0,0,,RPVNMLTJOHGGFAB18DA,192.7,0.0,0.0,無,
西區,房地(土地+建物)+車位,五權路２之１９２巷２號四樓之二,16.48,都市：其他:第二種住宅區,,,1100504,土地2建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0960614,168.39,3,2,2,有,有,12660000,75183,坡道平面,0.0,0,,RPQPMLTJOHGGFAB87DA,91.24,8.49,0.0,有,0004
南區,房地(土地+建物)+車位,學府路１６５號８樓之１,12.86,都市：其他:第二種住宅區,,,1100514,土地3建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831228,135.38,4,2,2,有,有,7600000,56138,坡道機械,0.0,0,,RPTPMLLKOHGGFAB47DA,82.61,8.46,0.0,有,
西區,房地(土地+建物),三民路一段５０巷８號１３樓之４６,2.87,都市：其他:第一種商業區,,,1100609,土地2建物1車位0,十三層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840113,37.55,1,0,1,有,有,1820000,48469,,0.0,0,,RPPNMLMKOHGGFAB96DA,18.52,5.5,0.0,有,
西區,房地(土地+建物),昇平街１３２號二樓,54.88,都市：其他:第二種住宅區,,,1100505,土地1建物2車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710731,183.74,2,2,4,有,無,21000000,114292,,0.0,0,,RPUNMLPKOHGGFAB77DA,176.6,7.14,0.0,無,
中區,房地(土地+建物),民權路２２號１２樓之８,5.83,都市：其他:第二種商業區,,,1100520,土地1建物2車位0,十二層,十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0851016,61.53,2,0,2,有,有,4500000,73135,,0.0,0,,RPXNMLPKOHGGFAB08DA,35.24,6.1,0.0,有,
南區,土地,下橋子頭段193-241地號,28.0,都市：其他:道路用地,,,1100526,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1915900,68425,,0.0,0,包含公共設施保留地用地；,RPOPMLPKOHGGFAB37DA,0.0,0.0,0.0,無,
東區,房地(土地+建物),大智路８３號１１樓一２,10.6,都市：其他:第一種商業區,,,1100526,土地2建物1車位0,十一層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0720726,118.25999999999999,3,2,2,有,有,7100000,60037,,0.0,0,,RPROMLQKOHGGFAB67DA,98.33,0.0,0.0,有,0005
西區,房地(土地+建物)+車位,忠明南路１１０號十三樓之六,9.55,都市：其他:第三種住宅區。,,,1100516,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0951222,104.83,2,2,1,有,有,10800000,103024,坡道機械,14.05,0,陽台外推；,RPRWMLQKOHGGFAB48DA,57.96,8.76,0.0,有,0006
西區,房地(土地+建物)+車位,精誠２１街４８號２樓之２,8.67,都市：其他:第二種住宅區,,,1100512,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821006,77.98,2,1,1,有,有,5100000,65401,坡道平面,0.0,0,,RPPPNLQKOHGGFAB67DA,39.18,14.84,0.0,有,0007
南區,房地(土地+建物),復興路３段３６３號１０樓之１,21.38,都市：其他:第一種商業區,,,1100422,土地1建物2車位0,十層,十一層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0681004,212.83,9,0,9,有,有,14000000,65780,,0.0,0,陽台外推；,RPSSNLQKOHGGFAB28DA,188.49,24.34,0.0,有,
東區,房地(土地+建物),振興路４３７巷１０９之３號,125.0,都市：其他:第一種住宅區,,,1100601,土地1建物1車位0,全,四層,透天厝,住宅、停車空間,鋼筋混凝土造,1080625,251.38,4,3,5,有,無,32500000,129286,,0.0,0,,RPSPOLQKOHGGFAB08DA,215.83,35.55,0.0,有,0008
北屯區,房地(土地+建物)+車位,中清路二段４１５巷８６號九樓之３,21.4,都市：其他:第二種住宅區,,,1100509,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091022,113.57,2,2,1,有,有,10700000,98199,坡道平面,21.41,1650000,,RPQNMLTJNHGGFBB67DA,52.86,0.0,4.11,有,0009
北屯區,房地(土地+建物),平德路１０３巷２０號四樓,23.15,都市：其他:第二種住宅區,,,1100510,土地2建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821001,115.09,3,2,2,有,有,6100000,53002,,0.0,0,陽台外推；,RPOOMLKKNHGGFBB76DA,66.84,0.0,3.71,有,
北屯區,房地(土地+建物)+車位,柳陽西街８８號六樓之５,11.6,都市：其他:第二種住宅區,,,1100330,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010814,114.21000000000001,2,2,1,有,有,9300000,81429,坡道機械,0.0,0,,RPRPMLLKNHGGFBB27DA,57.7,0.69,10.2,有,
北區,房地(土地+建物)+車位,東光路３９８之８號５樓,13.71,都市：其他:第三種住宅區。,,,1100512,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871019,113.83,3,2,2,有,有,7750000,68084,坡道平面,12.87,0,,RPPNNLNKNHGGFBB17DA,63.98,0.0,9.9,有,0010
北屯區,房地(土地+建物)+車位,中清路二段４１５巷８６號十樓之１３,13.29,都市：其他:第二種住宅區,,,1100516,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091022,70.03,1,1,1,有,有,6450000,93639,坡道機械,8.09,650000,,RPSNMLQKNHGGFBB67DA,34.3,0.75,3.66,有,0011
北屯區,房地(土地+建物)+車位,崇德路一段６３１號１０樓之４,29.08,都市：其他:第二種商業區,,,1100420,土地1建物1車位1,十層,二十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0800627,345.02,0,0,0,無,有,12800000,37099,坡道平面,0.0,0,,RPPSMLSKNHGGFBB08DA,150.99,0.0,63.69,有,
北屯區,房地(土地+建物)+車位,后庄六街７６之３號,72.0,都市：其他:第二種住宅區,,,1100504,土地2建物1車位1,二層，三層，四層，五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0790516,267.69,6,2,3,有,有,13500000,50430,坡道平面,0.0,0,,RPTRMLTKNHGGFBB48DA,189.2,10.0,13.9,無,0012
北區,房地(土地+建物)+車位,華美街二段２２６號８樓之２,10.09,都市：其他:第二種住宅區,,,1100506,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850209,116.93,3,2,2,有,有,7700000,65851,升降機械,0.0,0,土地款：3953662元，房屋款：3746338元。陽台外推；,RPVQMLOLNHGGFBB18DA,67.21,1.97,13.13,有,
北屯區,房地(土地+建物),興安路二段４６１巷４６號三樓,19.38,都市：其他:第二種住宅區,,,1100516,土地1建物1車位0,三層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830630,130.51,3,2,2,有,有,7530000,57697,,0.0,0,,RPSRMLPLNHGGFBB08DA,87.18,2.64,10.84,有,0013
北區,房地(土地+建物),陝西四街５４號４樓２,18.27,都市：其他:第二種住宅區,,,1100516,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810907,95.65,2,1,2,有,有,4600000,48092,,0.0,0,,RPXQMLLLNHGGFBB08DA,66.71,0.0,8.16,有,
北屯區,房地(土地+建物)+車位,瀋陽路三段２２號十八樓之２,11.95,都市：其他:第四種商業區,,,1100408,土地1建物1車位1,十八層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990909,162.45999999999998,3,2,2,有,有,12880000,79281,坡道平面,22.91,0,,RPQSMLQLNHGGFBB08DA,80.17,3.05,9.74,有,0014
北區,房地(土地+建物)+車位,國強街８巷２號,87.75,都市：其他:第三種住宅區。,,,1100510,土地2建物1車位2,全,四層,透天厝,住宅、樓梯間、停車空間,鋼筋混凝土造,1091127,175.26,4,2,3,有,無,18600000,106128,一樓平面,0.0,0,陽台外推；其他增建；,RPUNMLLMNHGGFBB57DA,146.4,0.0,28.86,無,
北屯區,房地(土地+建物),瀋陽路三段３７２之３號,23.76,都市：其他:第二種住宅區,,,1100417,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740923,90.62,3,2,2,有,無,5150000,56831,,0.0,0,,RPOPMLLJOHGGFBB96DA,71.13,2.38,5.44,無,0015
北屯區,房地(土地+建物),五中巷２２弄１８號等公共設施,195.0,都市：其他:第三之二種住宅區,,,1100524,土地1建物4車位0,全,五層,透天厝,補習班,鋼筋混凝土造,0871202,665.23,0,0,0,無,無,29600000,44496,,0.0,0,,RPVNMLNJOHGGFBB67DA,414.1,0.0,35.64,無,
北屯區,房地(土地+建物)+車位,崇德七路１３５號,31.25,都市：其他:第二種住宅區,,,1100515,土地1建物1車位1,一層，二層，三層，騎樓,八層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0830408,189.23999999999998,3,2,2,有,有,11380000,60135,升降機械,0.0,0,陽台外推；其他增建；,RPXQMLOJOHGGFBB28DA,136.8,7.5,11.87,有,
北屯區,房地(土地+建物)+車位,文心路四段２８８號二十樓之２０,11.8,都市：其他:第三種住宅區。,,,1100515,土地1建物1車位1,二十層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020725,140.67000000000002,2,2,2,有,有,12000000,85306,坡道平面,27.23,0,,RPVRMLOJOHGGFBB18DA,64.66,4.37,7.46,有,
北區,房地(土地+建物),太原八街９９之２號,19.99,都市：其他:第二種住宅區,,,1100414,土地1建物1車位0,一層，騎樓，夾層,七層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0830705,127.67,2,2,1,有,有,8500000,66578,,0.0,0,夾層；其他增建；,RPTNMLQJOHGGFBB77DA,84.4,6.87,6.87,有,0016
北屯區,房地(土地+建物),柳陽西街９３巷２９號２樓,3.7,都市：其他:第二種住宅區,,,1100509,土地1建物1車位0,二層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840814,27.91,1,1,1,有,有,1450000,51953,,0.0,0,,RPQNMLRJOHGGFBB57DA,19.14,0.75,0.0,有,
北屯區,房地(土地+建物),文心路四段２８８號二十一樓之１３,5.84,都市：其他:第三種住宅區。,,,1100516,土地1建物1車位0,二十一層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020725,62.95,1,1,1,有,有,6000000,95314,,0.0,0,,RPUPMLTJOHGGFBB38DA,34.99,1.67,5.83,有,0017
北區,土地,文正段84-18地號,151.0,都市：其他:第二種住宅區,,,1100511,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,21500000,142384,,0.0,0,未登記建物；,RPRQMLTJOHGGFBB18DA,0.0,0.0,0.0,無,
北屯區,土地,長安段431-7地號,433.0,都市：其他:第二種住宅區,,,1100505,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,69419400,160322,,0.0,0,含仲介費；,RPUNMLKKOHGGFBB37DA,0.0,0.0,0.0,無,
北屯區,房地(土地+建物),松和街９２號４樓之１,11.83,都市：其他:第二種住宅區,,,1100507,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810826,69.24,2,1,1,有,有,5000000,72202,,0.0,0,,RPVTMLLKOHGGFBB18DA,45.9,0.96,3.24,有,0018
北區,房地(土地+建物)+車位,興進路２５６號十八樓之１,10.03,都市：其他:第一種商業區,,,1100503,土地2建物1車位1,十八層,二十八層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1050717,196.13,3,2,2,有,有,17500000,89227,坡道平面,10.25,0,,RPOUMLLKOHGGFBB57DA,114.22,1.81,13.98,有,
北區,房地(土地+建物),太原路二段２１５巷１弄１４之４號,33.16,都市：其他:第二之一種商業區,,,1100526,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691027,100.76,3,2,2,有,無,4600000,45653,,0.0,0,,RPPNMLMKOHGGFBB07DA,85.07,0.0,15.69,無,0019
北屯區,房地(土地+建物)+車位,太原路三段１３７７號,13.96,都市：其他:住宅區,,,1100517,土地1建物1車位1,一層，見其他登記事項,十四層,住宅大樓(11層含以上有電梯),店鋪、辦公室,鋼筋混凝土造,1041228,99.03,0,0,0,無,有,12000000,121175,坡道平面,25.81,0,,RPQNMLMKOHGGFBB17DA,56.11,0.0,0.0,有,
北區,房地(土地+建物)+車位,文昌東一街１０９號四樓之１０,28.96,都市：其他:第二種住宅區,,,1100410,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1080115,152.59,3,2,2,有,有,13300000,87162,坡道平面,34.27,0,含仲介費；,RPPNMLNKOHGGFBB17DA,72.44,0.0,6.98,有,0020
北屯區,土地,陳平段1668地號,80.0,都市：其他:第五種住宅區,,,1100404,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11300000,141250,,0.0,0,,RPRNMLNKOHGGFBB37DA,0.0,0.0,0.0,無,
北屯區,房地(土地+建物),進化北路５８號,62.0,都市：其他:第三種住宅區。,,,1100527,土地1建物1車位0,全,二層,透天厝,商業用,鋼筋混凝土加強磚造,0560530,112.44,5,3,3,有,無,15200000,135183,,0.0,0,頂樓加蓋；其他增建；,RPPNMLOKOHGGFBB27DA,112.44,0.0,0.0,無,0021
北屯區,房地(土地+建物)+車位,松竹路一段９３９號六樓之３,20.09,都市：其他:第三種住宅區。,,,1100510,土地1建物1車位1,六層,二十三層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1070801,161.68,3,2,2,有,有,13500000,83498,坡道平面,35.56,0,,RPXSMLLKOHGGFBB28DA,73.7,0.0,9.66,有,0022
北屯區,房地(土地+建物),崇德路三段６７２號十五樓之２,6.5,都市：其他:第二種商業區,,,1100515,土地1建物1車位0,十五層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1070914,57.67,1,1,1,有,有,5880000,101959,,0.0,0,,RPXPMLPKOHGGFBB38DA,35.32,0.0,2.75,有,0023
北屯區,房地(土地+建物)+車位,瀋陽路三段３８９號九樓之５,23.47,都市：其他:第二種住宅區,,,1100427,土地1建物1車位1,九層,九層,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1060627,121.97,2,1,1,有,有,11000000,90186,坡道平面,34.16,0,,RPPRMLPKOHGGFBB77DA,51.96,4.72,1.61,有,0024
北屯區,房地(土地+建物)+車位,近山路９９之２２號,1645.72,都市：其他:特二種住宅區,,,1100528,土地12建物1車位3,全,三層,透天厝,住宅、停車空間、梯間、水箱,鋼筋混凝土造、木造,1080805,445.33,6,2,6,有,有,89900000,201873,一樓平面,0.0,0,,RPTNMLQKOHGGFBB87DA,413.72,4.08,26.21,有,0025
北屯區,房地(土地+建物),熱河路二段２１１號３樓,7.0,都市：其他:第一種商業區,,,1100415,土地1建物1車位0,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820908,64.35,3,1,2,有,有,2400000,37302,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVNMLQKOHGGFBB08DA,45.63,1.11,3.62,有,
北屯區,房地(土地+建物),瀋陽路三段２１號６樓,12.21,都市：其他:第二種住宅區,,,1100428,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821111,90.59,3,2,1,有,有,5000000,55194,,0.0,0,本買賣總價含賣方負擔房屋修繕費用新台幣65萬元整,RPPOMLQKOHGGFBB57DA,65.03,0.0,6.85,有,
北屯區,房地(土地+建物)+車位,東山路一段３３２之１０號,11.55,都市：其他:第二種商業區,,,1100529,土地1建物1車位2,一層，見其他登記事項,十五層,住宅大樓(11層含以上有電梯),店舖、住宅,鋼筋混凝土造,1090916,148.07999999999998,0,0,2,有,有,19580000,178586,坡道平面,53.0,2600000,預售屋、或土地及建物分次登記案件；,RPSPMLQKOHGGFBB97DA,68.39,0.0,0.0,有,
北屯區,土地,仁平段293地號,130.05,,,,1100503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,34964498,268854,,0.0,0,,RPUPMLQKOHGGFBB18DA,0.0,0.0,0.0,無,
北區,房地(土地+建物),五權路３２２號６樓之１４,3.05,都市：其他:第一種商業區,,,1100516,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0770826,32.95,1,1,1,有,有,2080000,63126,,0.0,0,,RPVOMLQKOHGGFBB18DA,24.82,0.0,0.0,有,
