鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
橋頭區,房地(土地+建物)+車位,新南二街１號七樓之５,14.48,都市：其他:第六種住宅區,,,1070915,土地1建物1車位1,七層,二十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100303,126.55,2,2,1,有,有,5130000,38520,坡道平面,27.9,1330000,預售屋、或土地及建物分次登記案件；,RPOPMLNJOHGGFFE87DA,49.74,12.99,0.0,有,
橋頭區,房地(土地+建物)+車位,新南二街１號十樓之３,14.48,都市：其他:第六種住宅區,,,1080316,土地1建物1車位1,十層,二十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100303,126.55,2,2,1,有,有,6550000,51901,坡道平面,27.9,1430000,預售屋、或土地及建物分次登記案件；,RPTOMLNJOHGGFFE28DA,49.74,12.99,0.0,有,
岡山區,房地(土地+建物),中山北路１３８號十二樓之５,5.02,都市：其他:住宅區,,,1100529,土地2建物1車位0,十二層,十五層,住宅大樓(11層含以上有電梯),辦公室,鋼筋混凝土造,0821125,44.7,1,1,1,有,有,1700000,38031,,0.0,0,,RPRPMLLKOHGGFFE08DA,34.0,0.0,0.0,有,0067
岡山區,房地(土地+建物),中山北路１３８號十一樓之５,5.02,都市：其他:住宅區,,,1100426,土地2建物1車位0,十一層,十五層,住宅大樓(11層含以上有電梯),辦公室,鋼筋混凝土造,0821125,44.7,1,1,1,有,有,1600000,35794,,0.0,0,,RPSPMLLKOHGGFFE18DA,34.0,0.0,0.0,有,0068
岡山區,土地,台富段40地號,235.79,都市：其他:住宅區,,,1100510,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18900000,80156,,0.0,0,,RPWOMLLMNHGGFFE58DA,0.0,0.0,0.0,無,
橋頭區,房地(土地+建物),仕豊路成功巷４５號,130.0,都市：其他:住宅區,,,1100505,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0690830,151.91,6,3,3,有,無,13350000,87881,,0.0,0,,RPUOMLMJOHGGFFE28DA,151.91,0.0,0.0,無,
梓官區,土地,赤東段323地號,799.45,,鄉村區,乙種建築用地,1100525,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,29019600,36299,,0.0,0,,RPTQMLLJOHGGFFE28DA,0.0,0.0,0.0,無,
橋頭區,房地(土地+建物)+車位,新南二街１號十樓之５,14.48,都市：其他:第六種住宅區,,,1080407,土地1建物1車位1,十層,二十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100303,126.55,2,2,1,有,有,6450000,51394,坡道平面,27.9,1380000,預售屋、或土地及建物分次登記案件；,RPQQMLLJOHGGFFE97DA,49.74,12.99,0.0,有,
橋頭區,房地(土地+建物)+車位,新南二街１號十三樓之１,16.56,都市：其他:第六種住宅區,,,1080214,土地1建物1車位1,十三層,二十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100303,145.6,3,2,2,有,有,6080000,39932,坡道平面,27.9,1380000,預售屋、或土地及建物分次登記案件；,RPXPMLLJOHGGFFE58DA,61.53,14.54,0.0,有,
橋頭區,房地(土地+建物)+車位,新南二街１號八樓之５,13.71,都市：其他:第六種住宅區,,,1060816,土地1建物1車位1,八層,二十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100303,123.8,2,2,1,有,有,5250000,39736,坡道平面,25.15,1330000,預售屋、或土地及建物分次登記案件；,RPOOMLLJOHGGFFE57DA,49.74,12.99,0.0,有,
岡山區,房地(土地+建物)+車位,公園西路３０號九樓,15.96,都市：其他:住宅區,,,1100523,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830410,127.23,4,2,2,有,有,5500000,43229,坡道機械,0.0,0,,RPPOMLPLNHGGFFE18DA,92.2,10.19,0.0,有,
燕巢區,土地,安東段406地號,7283.05,都市：其他:農業區,,,1100412,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,48468420,6655,,0.0,0,,RPWPMLQLNHGGFFE09DA,0.0,0.0,0.0,無,
橋頭區,土地,後壁田段366-3地號,5265.29,都市：其他:第六種住宅區,,,1100129,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,649842500,123420,,0.0,0,,RPUOMLRLNHGGFFE88DA,0.0,0.0,0.0,無,
橋頭區,土地,後壁田段366地號,5265.3,都市：其他:第六種住宅區,,,1100129,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,649842500,123420,,0.0,0,,RPVOMLRLNHGGFFE98DA,0.0,0.0,0.0,無,0069
橋頭區,房地(土地+建物)+車位,橋新三路５２７號十四樓之３,29.95,都市：其他:第四種住宅區,,,1100523,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1050130,158.45999999999998,3,2,2,有,有,8220000,51874,坡道平面,24.91,0,含傢俱設備費；,RPQOMLOLNHGGFFE18DA,74.83,8.64,0.0,有,0070
橋頭區,土地,筆秀段8地號,10637.76,都市：其他:道路用地,,,1100402,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,159031650,14950,,0.0,0,,RPPOMLQKMHGGFFE08DA,0.0,0.0,0.0,無,
燕巢區,房地(土地+建物),角宿路１２之１３號,124.97,,鄉村區,乙種建築用地,1100509,土地2建物1車位0,全,三層,透天厝,集合住宅,鋼筋混凝土造,1020821,230.61,5,2,3,有,無,10750000,46615,,0.0,0,,RPUNMLOKNHGGFFE38DA,230.61,0.0,0.0,無,0071
燕巢區,房地(土地+建物),深興路９８巷６之４號,77.01,,鄉村區,乙種建築用地,1100515,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0811015,179.82,5,2,6,有,無,4880000,27138,,0.0,0,,RPPNMLSKNHGGFFE28DA,157.48,22.34,0.0,無,0072
楠梓區,房地(土地+建物)+車位,惠民路２３３巷６號十三樓,10.58,都市：其他:第五種住宅區,,,1100523,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950816,88.44,2,1,1,有,有,4700000,53143,坡道機械,7.13,0,鐵鋁窗增建。其他增建；,RPSQMLMJOHGGFEE18DA,50.48,5.18,0.0,有,0073
左營區,房地(土地+建物)+車位,民族一路９５１號九樓,12.86,都市：其他:第五種住宅區,,,1100502,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土結構造,0850712,145.71,3,2,2,有,有,5350000,36717,坡道平面,0.0,0,附裝潢,RPXOMLRJOHGGFEE98DA,75.27,12.73,0.0,有,
三民區,房地(土地+建物),建興路３７０號七樓之５,5.66,都市：其他:第三種商業區,,,1100610,土地1建物1車位0,七層,十層,華廈(10層含以下有電梯),,鋼筋混凝土造,0690605,38.05,1,1,1,有,有,800000,21025,,0.0,0,,RPPOMLRKOHGGFDE18DA,28.74,0.0,0.0,有,0074
三民區,房地(土地+建物),中庸街１５５巷８之３號,32.66,都市：其他:第四種住宅區,,,1100601,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,ＲＣ結構造,0680417,76.88,3,2,2,有,無,3650000,47477,,0.0,0,,RPROMLQKOHGGFDE28DA,62.58,14.3,0.0,無,0075
三民區,房地(土地+建物),鼎華路１７８號四樓之５,5.67,都市：其他:第三種商業區,,,1100512,土地1建物1車位0,四層，電梯樓梯間,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840419,57.49,2,2,1,有,有,4100000,71317,,0.0,0,附家具家電,RPVOMLRKOHGGFDE78DA,49.08,4.53,0.0,有,0076
三民區,房地(土地+建物),大裕路１８０巷１２號,66.0,都市：其他:第三種住宅區。,,,1100414,土地1建物1車位0,全,三層,透天厝,,鋼筋混凝土造,0740503,146.1,4,2,2,有,無,10500000,71869,,0.0,0,頂樓加蓋；其他增建；,RPPPMLRKOHGGFDE28DA,0.0,0.0,0.0,無,0077
三民區,房地(土地+建物),正忠路４５５巷６弄２之１號,71.0,都市：其他:第四種住宅區,,,1100316,土地1建物1車位0,全,二層,透天厝,,加強磚造,0630422,64.38,4,2,3,有,無,9300000,144455,,0.0,0,其他增建:3、4樓其他增建；,RPQPMLRKOHGGFDE38DA,64.38,0.0,0.0,無,0078
三民區,房地(土地+建物)+車位,順昌街５５號七樓,6.16,都市：其他:第五種商業區,,,1100515,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090813,102.51,2,2,2,有,有,6450000,62921,坡道機械,21.95,0,,RPRPMLRKOHGGFDE48DA,47.05,6.97,0.0,有,0079
三民區,房地(土地+建物)+車位,建興路３６５巷１號二十一樓之２,5.28,都市：其他:第四種商業區,,,1100506,土地1建物1車位1,二十一層,二十六層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091102,81.15,1,2,1,有,有,6730000,75000,坡道平面,15.15,1780000,,RPVQMLQKOHGGFDE88DA,39.0,3.66,0.0,有,
三民區,房地(土地+建物),克武路１２２之３號,22.66,都市：其他:第三種住宅區。,,,1100512,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0680427,72.03,3,2,2,有,無,2550000,35402,,0.0,0,,RPSSMLQKOHGGFDE78DA,72.03,0.0,0.0,無,
三民區,房地(土地+建物),建工路３１８巷２號五樓之３,9.72,都市：其他:第二種特定商業專用區,,,1100614,土地2建物1車位0,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840823,68.77,2,1,1,有,無,3100000,45078,,0.0,0,,RPQNMLRKOHGGFDE18DA,45.8,7.1,0.0,無,
三民區,房地(土地+建物),大順二路１８９號,69.0,都市：其他:第五種商業區,,,1100506,土地1建物1車位0,全,五層,透天厝,,鋼筋混凝土造,0741014,383.73,8,2,5,有,無,16800000,43781,,0.0,0,一樓空地增建、一樓至頂樓後方增建。頂樓加蓋；其他增建；,RPPNMLQKOHGGFDE97DA,0.0,0.0,0.0,無,
三民區,房地(土地+建物),建興路３６５巷１號四樓之２,4.28,都市：其他:第四種商業區,,,1051015,土地1建物1車位0,四層,二十六層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091102,65.63,1,2,1,有,有,3580000,54548,,0.0,0,,RPUOMLLKOHGGFDE08DA,39.0,3.66,0.0,有,
三民區,房地(土地+建物),大豐二路５６４巷８號四樓,32.4,都市：其他:第三種住宅區。,,,1100509,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0751018,118.33999999999999,3,2,2,有,無,3400000,28731,,0.0,0,,RPOPMLTJOHGGFDE28DA,0.0,0.0,0.0,無,0080
三民區,房地(土地+建物),教仁路５９號,71.74,都市：其他:第三種商業區,,,1100522,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0931007,225.27,5,2,4,有,無,21300000,94553,,0.0,0,其他增建；,RPTPMLMJOHGGFDE08DA,186.65,38.62,0.0,無,
三民區,房地(土地+建物),建興路３６５巷３號二十五樓之５,4.65,都市：其他:第四種商業區,,,1100330,土地1建物1車位0,二十五層,二十六層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091102,71.25,1,2,1,有,有,5570000,78175,,0.0,0,,RPUOMLNJOHGGFDE18DA,39.66,6.42,0.0,有,
三民區,房地(土地+建物),華德街２６號九樓之１,8.21,都市：其他:第三種商業區,,,1100511,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1050606,73.84,2,1,1,有,有,5560000,75298,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUNMLRJOHGGFDE48DA,37.71,7.49,0.0,有,0081
三民區,房地(土地+建物),建興路３６５巷３號十六樓之２,4.75,都市：其他:第四種商業區,,,1100517,土地1建物1車位0,十六層,二十六層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091102,73.31,1,2,1,有,有,5390000,73523,,0.0,0,,RPOPMLNJOHGGFDE67DA,40.43,6.85,0.0,有,
三民區,房地(土地+建物),同盟三路２７８號五樓之１,8.72,都市：其他:第四種住宅區,,,1100315,土地1建物1車位0,五層，電梯樓梯間,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830728,122.83,3,2,2,有,有,5560000,45266,,0.0,0,陽台外推；,RPXNMLMJOHGGFDE28DA,93.36,8.34,0.0,有,0082
三民區,房地(土地+建物),大昌一路３２９巷４號十三樓,14.61,都市：其他:乙種工業區,,,1100529,土地1建物1車位0,十三層,十三層,住宅大樓(11層含以上有電梯),工業用,鋼筋混凝土造,0830208,121.71000000000001,3,2,2,有,有,6000000,49298,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQOMLLMNHGGFDE77DA,71.19,9.93,0.0,有,
三民區,房地(土地+建物),延吉街１２１巷３號五樓,27.8,都市：其他:第三種住宅區。,,,1100517,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0721103,104.88,3,2,2,有,無,2800000,26697,,0.0,0,其他增建；,RPROMLSKNHGGFDE38DA,0.0,0.0,0.0,無,0083
三民區,房地(土地+建物)+車位,中華二路２８６號十三樓,15.36,都市：其他:第五種住宅區,,,1100515,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1070130,139.79,2,1,1,有,有,9700000,69390,坡道平面,31.89,0,,RPVPMLTKNHGGFDE98DA,60.71,8.28,0.0,有,0084
三民區,房地(土地+建物)+車位,大豐一路３２７號五樓,25.24,都市：其他:第四種住宅區,,,1100512,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840126,142.14,4,2,2,有,有,6350000,44674,坡道機械,0.0,0,,RPQQMLTKNHGGFDE58DA,100.31,5.1,0.0,有,
三民區,房地(土地+建物)+車位,康平街１３號二十四樓,9.98,都市：其他:第五種住宅區,,,1100226,土地1建物1車位1,二十四層,二十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091229,139.17000000000002,3,2,2,有,有,11710000,84142,坡道平面,22.68,0,,RPWQMLSJMHGGFDE88DA,64.51,10.63,0.0,有,
三民區,房地(土地+建物)+車位,康平街５號二十八樓,17.66,都市：其他:第五種住宅區,,,1100316,土地1建物1車位2,二十八層,二十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091229,249.41,4,2,2,有,有,22280000,89331,坡道平面,43.49,0,,RPSQMLLLMHGGFDE97DA,110.3,22.52,0.0,有,
三民區,房地(土地+建物)+車位,康平街１５號十八樓,13.17,都市：其他:第五種住宅區,,,1100221,土地1建物1車位2,十八層,二十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091229,199.14999999999998,4,2,2,有,有,18850000,94652,坡道平面,45.36,0,,RPWOMLRLMHGGFDE78DA,88.51,10.59,0.0,有,
三民區,房地(土地+建物)+車位,康平街１７號二樓,12.27,都市：其他:第五種住宅區,,,1100307,土地1建物1車位1,二層,二十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091229,165.88,3,2,2,有,有,13710000,82650,坡道平面,22.68,0,,RPXNMLKMMHGGFDE18DA,79.83,12.41,0.0,有,
三民區,房地(土地+建物)+車位,康平街１９號二十三樓,12.27,都市：其他:第五種住宅區,,,1100226,土地1建物1車位1,二十三層,二十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091229,165.88,3,2,2,有,有,14200000,85604,坡道平面,22.68,0,,RPQOMLOJNHGGFDE77DA,79.83,12.41,0.0,有,
三民區,房地(土地+建物)+車位,康平街９號八樓,16.71,都市：其他:第五種住宅區,,,1100131,土地1建物1車位2,八層,二十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091229,236.81,4,2,3,有,有,19240000,81247,坡道平面,41.62,0,,RPRSMLRLLHGGFDE58DA,108.03,17.79,0.0,有,
三民區,房地(土地+建物)+車位,康平街９號二十六樓,16.71,都市：其他:第五種住宅區,,,1100228,土地1建物1車位1,二十六層,二十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091229,217.86,4,2,3,有,有,19030000,87350,坡道平面,22.68,0,,RPPRMLQJMHGGFDE08DA,108.03,17.79,0.0,有,
前鎮區,房地(土地+建物),一心一路３６４號,139.1,都市：其他:第三種特定商業專用區,,,1100511,土地1建物1車位0,全,五層,透天厝,住商用,鋼筋混凝土造,0761114,628.87,0,0,0,無,無,67080000,106668,,0.0,0,其他增建；,RPRPMLRKOHGGFCE38DA,603.5,25.37,0.0,無,
前鎮區,房地(土地+建物),育樂路１８巷７５號三樓,16.22,都市：其他:第三種商業區,,,1100530,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),,鋼筋混凝土造,0710420,85.25,3,2,2,有,有,5200000,60997,,0.0,0,,RPTNMLSKOHGGFCE48DA,0.0,0.0,0.0,有,0085
前鎮區,房地(土地+建物),沱江街１３９號十一樓,4.08,都市：其他:第三種特定商業專用區,,,1100516,土地2建物1車位0,十一層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860527,84.02,2,1,1,有,有,4600000,54749,,0.0,0,,RPQOMLSKOHGGFCE28DA,55.8,7.57,0.0,有,0086
前鎮區,房地(土地+建物),草衙中街４６巷５號,61.2,都市：其他:第三種住宅區。,,,1100513,土地1建物1車位0,全,二層,透天厝,,加強磚造,0630706,76.6,4,1,3,有,無,6000000,78329,,0.0,0,其他增建；,RPXNMLRKOHGGFCE78DA,76.6,0.0,0.0,無,
小港區,房地(土地+建物)+車位,廈莊六街９１號,22.45,都市：其他:第三種商業區,,,1100514,土地1建物1車位1,一層，夾層，見其他登記事項,十五層,住宅大樓(11層含以上有電梯),店舖,鋼筋混凝土造,1041002,226.45,0,0,0,無,有,10880000,48046,坡道平面,31.94,0,,RPPPMLQKOHGGFCE08DA,128.15,3.61,0.0,有,0087
小港區,房地(土地+建物),泰興街１６號,142.5,都市：其他:第三種住宅區。,,,1100424,土地2建物1車位0,全,五層,透天厝,集合住宅,鋼筋混凝土,1100223,336.73,3,2,4,有,無,25600000,76025,,0.0,0,,RPTOMLKKOHGGFCE77DA,313.4,23.33,0.0,無,
小港區,房地(土地+建物),青山街２２巷１８號三樓,54.25,都市：其他:第三種住宅區。,,,1100523,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0810130,166.78,3,3,2,有,無,6200000,37175,,0.0,0,陽台外推；,RPSOMLMJOHGGFCE77DA,126.06,8.62,0.0,無,
前鎮區,房地(土地+建物),明道二街３９號,94.56,都市：其他:第三種住宅區。,,,1100602,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土結構造,0960330,186.52,5,2,3,有,無,15000000,80420,,0.0,0,,RPSOMLNJOHGGFCE87DA,167.77,18.75,0.0,無,0088
小港區,房地(土地+建物),漢民路７１０巷５２之３號,29.15,都市：其他:第三種住宅區。,,,1100506,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0711209,107.7,4,2,2,有,無,3850000,35747,,0.0,0,含傢俱設備費；,RPTOMLRJOHGGFCE38DA,0.0,0.0,0.0,無,0089
前鎮區,土地,仁愛段397-120地號,294.0,都市：其他:第四種商業區,,,1100419,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18570000,63163,,0.0,0,未登記建物；,RPRRMLLJOHGGFCE87DA,0.0,0.0,0.0,無,0090
前鎮區,房地(土地+建物)+車位,瑞南街４６號十二樓,25.15,都市：其他:第五種住宅區,,,1100521,土地1建物2車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991221,238.94,4,2,3,有,有,14700000,61522,坡道平面,19.01,0,兩戶打通,RPWOMLLLNHGGFCE18DA,134.2,16.88,0.0,有,
前鎮區,房地(土地+建物),武營路５５號,70.0,都市：其他:第三種住宅區。,,,1100514,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0761124,232.91,6,2,6,有,無,16000000,68696,,0.0,0,其他增建；,RPSPMLLLNHGGFCE87DA,213.68,19.23,0.0,無,
小港區,房地(土地+建物)+車位,中安路２８６號三樓,19.98,都市：其他:第三種住宅區。,,,1100504,土地1建物1車位1,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831116,121.91999999999999,3,2,2,有,有,4200000,34449,坡道機械,0.0,0,,RPXNMLOLNHGGFCE48DA,74.02,11.86,0.0,有,
前鎮區,房地(土地+建物),佛南街１３９號,104.0,都市：其他:第五種住宅區,,,1100206,土地1建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,1000524,367.72,4,3,4,有,無,14580000,39650,,0.0,0,未登記建物；,RPUQMLQJNHGGFCE48DA,305.68,62.04,0.0,有,0091
新興區,房地(土地+建物),南華路１０８之２號２樓,9.75,都市：其他:第四種商業區,,,1100515,土地1建物1車位0,二層，電梯樓梯間,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0800524,78.19,2,2,1,有,無,4000000,51157,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLSKOHGGFBE08DA,0.0,0.0,0.0,無,0092
苓雅區,房地(土地+建物),新光路１２６號五樓之１５,5.74,都市：其他:第三種特定商業專用區,,,1100611,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0691125,40.38,1,1,1,有,有,1450000,35909,,0.0,0,,RPSNMLSKOHGGFBE28DA,0.0,0.0,0.0,有,
苓雅區,房地(土地+建物),福德二路２２４巷１弄１之３號,26.43,都市：其他:第三種住宅區。,,,1100507,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0660905,66.55,3,2,3,有,無,3600000,54095,,0.0,0,,RPPOMLRKOHGGFBE97DA,66.55,0.0,0.0,無,0093
新興區,房地(土地+建物),民生一路２０１號３樓之３,11.77,都市：其他:第三種特定商業專用區,,,1100519,土地1建物1車位0,三層,二十層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0771027,161.73000000000002,4,2,2,有,有,7300000,45137,,0.0,0,,RPQOMLQKOHGGFBE97DA,0.0,0.0,0.0,有,0094
苓雅區,房地(土地+建物),福德一路１３４巷１２弄２３之２號,43.62,都市：其他:第二種住宅區,,,1100531,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0670203,89.87,3,2,2,有,無,4000000,44509,,0.0,0,,RPTOMLPKOHGGFBE18DA,89.87,0.0,0.0,無,0095
苓雅區,房地(土地+建物)+車位,中東街６８號八樓,32.07,都市：其他:第二種特定商業專用區,,,1100311,土地2建物1車位2,八層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1100226,322.89,3,2,2,有,有,21450000,74066,坡道平面,88.64,4100000,預售屋、或土地及建物分次登記案件；,RPXNMLKKOHGGFBE97DA,131.04,19.07,0.0,有,
苓雅區,房地(土地+建物)+車位,中東街７６號九樓,19.84,都市：其他:第二種特定商業專用區,,,1091009,土地2建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1100226,190.87,2,2,2,有,有,13250000,76441,坡道平面,42.39,1900000,預售屋、或土地及建物分次登記案件；,RPTOMLKKOHGGFBE67DA,85.2,9.16,0.0,有,
苓雅區,房地(土地+建物)+車位,中東街７８號七樓,19.94,都市：其他:第二種特定商業專用區,,,1100402,土地2建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1100226,191.63,2,2,2,有,有,12930000,75248,坡道平面,42.39,1700000,預售屋、或土地及建物分次登記案件；,RPUOMLKKOHGGFBE77DA,85.69,9.16,0.0,有,
苓雅區,房地(土地+建物)+車位,興中二路１２３號二十二樓,21.61,都市：其他:第五種商業區,,,1100511,土地1建物1車位2,二十二層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031031,336.07000000000005,3,2,2,有,有,30960000,92124,坡道平面,48.28,0,,RPSNMLLKOHGGFBE57DA,164.68,25.06,0.0,有,
苓雅區,房地(土地+建物),廣東二街７７巷２１號,30.18,都市：其他:第三種住宅區。,,,1090603,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0690108,78.72,3,2,2,有,無,6800000,86382,,0.0,0,,RPPNMLPJOHGGFBE57DA,78.72,0.0,0.0,無,
苓雅區,房地(土地+建物),仁智街１０６巷２號５樓之４,24.62,都市：其他:第二種特定商業專用區,,,1100514,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),,鋼筋混凝土造,0761110,131.66,3,2,2,有,有,3000000,22786,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTOMLSJOHGGFBE38DA,0.0,0.0,0.0,有,
苓雅區,房地(土地+建物)+車位,輔仁路６３號十一樓,28.72,都市：其他:第四種住宅區,,,1100407,土地1建物1車位2,十一層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1081119,254.56,3,2,2,有,有,20580000,80893,坡道平面,42.18,3400000,,RPSNMLKKOHGGFBE47DA,111.73,26.76,0.0,有,
苓雅區,房地(土地+建物)+車位,輔仁路５９號八樓,21.32,都市：其他:第四種住宅區,,,1100507,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1081119,182.21,2,2,2,有,有,14100000,76651,坡道平面,21.09,1750000,,RPSNMLRLNHGGFBE18DA,83.54,21.52,0.0,有,
苓雅區,房地(土地+建物)+車位,永裕街４２之１５號六樓,22.53,都市：其他:第五種住宅區,,,1100502,土地2建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1070808,216.69,3,2,2,有,有,17500000,80761,坡道平面,27.04,0,,RPSOMLSLNHGGFBE38DA,109.98,13.15,0.0,有,0096
苓雅區,房地(土地+建物),仁義街４３號,43.01,都市：其他:第三種商業區,,,1100501,土地1建物1車位0,一層，二層，騎樓,五層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0680219,117.73,4,2,2,有,無,9450000,80268,,0.0,0,陽台外推；其他增建；,RPPNMLKMNHGGFBE27DA,117.73,0.0,0.0,無,
苓雅區,房地(土地+建物),新光路６２巷２０號２３樓之２,5.16,都市：其他:第三種特定商業專用區,,,1100513,土地1建物1車位0,二十三層,三十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860421,120.61,3,2,2,有,有,5100000,42285,,0.0,0,,RPUOMLSKNHGGFBE48DA,75.79,15.52,0.0,有,0097
鼓山區,房地(土地+建物),延平街５７號,88.0,都市：其他:第二種商業區,,,1100608,土地2建物1車位0,全,五層,透天厝,住商用,鋼筋混凝土造,0840418,233.08,7,3,7,有,無,26000000,111550,,0.0,0,,RPVNMLRKOHGGFAE38DA,233.08,0.0,0.0,無,
